SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PR;4102000;ASSIS CHATEAUBRIAND;1947;F15955;COLÉGIO ESTADUAL CHATEAUBRIANDENSE - ENSINO MÉDIO
PR;4103701;CAMBE;1992;F11618;COLÉGIO ESTADUAL OLAVO BILAC - EFM E PROF
PR;4104204;CAMPO LARGO;1953;F09857;COLÉGIO ESTADUAL DESEMBARGADOR CLOTÁRIO PORTUGAL
PR;4104303;CAMPO MOURAO;1984;F11275;COLÉGIO ESTADUAL DE CAMPO MOURÃO
PR;4104808;CASCAVEL;1932;F09939;COLEGIO ESTADUAL ELEODORO EBANO PEREIRA
PR;4104808;CASCAVEL;1933;F09765;CEEP CENTRO ESTADUAL DE EDUCAÇÃO PROFISSIONAL PEDRO BOARETTO NETO
PR;4104808;CASCAVEL;1934;F13087;CEEBJA- PROFª JOAQUINA MATTOS BRANCO
PR;4104808;CASCAVEL;1935;F09772;COLEGIO ESTADUAL PRESIDENTE COSTA E SILVA
PR;4105409;CHOPINZINHO;1944;F16156;COLEGIO ESTADUAL JOSE ARMIM MATTE
PR;4105508;CIANORTE;1985;F16076;UNIPAR - CAMPUS CIANORTE
PR;4105805;COLOMBO;1954;F11042;COLÉGIO ESTADUAL CIVICO MILITAR  JOÃO RIBEIRO DE CAMARGO
PR;4105805;COLOMBO;1955;F11045;COLÉGIO ESTADUAL PLINIO ALVES MONTEIRO TOURINHO
PR;4105805;COLOMBO;1956;F11035;COLÉGIO ESTADUAL GENÉSIO MORESCHI
PR;4105904;COLORADO;1983;F15734;COLÉGIO ESTADUAL MONTEIRO LOBATO
PR;4106407;CORNELIO PROCOPIO;1987;F11867;COLÉGIO ESTADUAL CIVICO MILITAR MONTEIRO LOBATO
PR;4106407;CORNELIO PROCOPIO;1988;F11870;COLÉGIO ESTADUAL PROFESSOR WILLIAM MADI
PR;4106407;CORNELIO PROCOPIO;1989;F11865;COLÉGIO ESTADUAL ZULMIRA MARCHESI DA SILVA
PR;4106902;CURITIBA;1957;F09948;COLÉGIO ESTADUAL PROFESSOR LOUREIRO FERNANDES
PR;4106902;CURITIBA;1958;F08324;COLÉGIO ESTADUAL PEDRO MACEDO
PR;4106902;CURITIBA;1959;F10838;COLÉGIO ESTADUAL YVONE PIMENTEL
PR;4106902;CURITIBA;1960;F10087;COLÉGIO ESTADUAL DES. GUILHERME DE A. MARANHÃO
PR;4106902;CURITIBA;1961;F09639;COLÉGIO ESTADUAL SÃO PAULO APOSTOLO
PR;4106902;CURITIBA;1962;F10009;COLÉGIO ESTADUAL CÍVICO-MILITAR PROFª LUIZA ROSS
PR;4106902;CURITIBA;1963;F11167;COLÉGIO ESTADUAL LA SALLE
PR;4106902;CURITIBA;1964;F13517;COLÉGIO ESTADUAL FLÁVIO FERREIRA DA LUZ
PR;4106902;CURITIBA;1965;F11087;COLÉGIO ESTADUAL PROFESSOR FRANCISCO ZARDO
PR;4106902;CURITIBA;1966;F09928;COLÉGIO ESTADUAL LEÔNCIO CORREIA
PR;4106902;CURITIBA;1967;F09920;COLÉGIO ESTADUAL SANTA CÂNDIDA
PR;4107207;DOIS VIZINHOS;1937;F11749;COLÉGIO ESTADUAL CÍVICO MILITAR LEONARDO DA VINCI
PR;4107652;FAZENDA RIO GRANDE;1968;F10107;COLÉGIO ESTADUAL OLINDAMIR MERLIN CLAUDINO
PR;4107652;FAZENDA RIO GRANDE;1969;F11585;COLÉGIO ESTADUAL DESEMBARGADOR JORGE ANDRIGUETTO
PR;4108304;FOZ DO IGUACU;1939;F08466;CE MONSENHOR GUILHERME
PR;4108304;FOZ DO IGUACU;1940;F15507;C E TRES FRONTEIRAS
PR;4108304;FOZ DO IGUACU;1941;F08438;COLÉGIO ESTADUAL ULYSSES GUIMARAES
PR;4108304;FOZ DO IGUACU;1942;F11647;CE CARLOS DRUMMOND DE ANDRADE
PR;4108403;FRANCISCO BELTRAO;1938;F15276;UNIPAR
PR;4108601;GOIOERE;1986;F15708;COLEGIO ESTADUAL DUQUE DE CAXIAS
PR;4109401;GUARAPUAVA;2013;F09742;COLÉGIO  ESTADUAL FRANCISCO CARNEIRO MARTINS
PR;4109401;GUARAPUAVA;2014;F09968;COLÉGIO ESTADUAL ANA VANDA BASSARA
PR;4109708;IBAITI;2022;F15651;COLÉGIO ESTADUAL ANTONIO MARTINS DE MELLO
PR;4110706;IRATI;2017;F16327;COLEGIO ESTADUAL ANTONIO XAVIER DA SILVEIRA
PR;4111506;IVAIPORA;1981;F15729;COLEGIO ESTADUAL BARBOSA FERRAZ
PR;4111803;JACAREZINHO;1990;F16070;COLÉGIO ESTADUAL RUI BARBOSA - E.F.M.P.
PR;4111803;JACAREZINHO;1991;F16090;COLÉGIO ESTADUAL LUIZ SETTI - E.F.M.P.
PR;4113205;LAPA;1970;F11253;COLÉGIO SÃO JOSÉ
