SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
AC;1200104;BRASILEIA;00001;F06649;ESCOLA ESTADUAL INSTITUTO ODILON PRATAGI
AC;1200104;BRASILEIA;00002;F06795;ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL GETÚLIO VARGAS
AC;1200203;CRUZEIRO DO SUL;00015;F06651;ESCOLA ESTADUAL COLÉGIO CRISTAO CRUZEIRO
AC;1200203;CRUZEIRO DO SUL;00016;F06657;ESCOLA ESTADUAL DE ENSINO MÉDIO PROFESSOR FLODOARDO CABRAL
AC;1200302;FEIJO;00017;F06819;ESCOLA DE ENSINO FUNDAMENTAL FRANCISCO NUNES LEITAO
AC;1200302;FEIJO;00018;F08753;ESCOLA DE ENSINO FUNDAMENTAL IMACULADA CONCEIÇAO
AC;1200401;RIO BRANCO;00003;F07497;CENTRO DE EDUCAÇAO DE JOVENS E ADULTOS- CEJA
AC;1200401;RIO BRANCO;00004;F06696;ESCOLA ESTADUAL DE ENSINO MÉDIO PROFESSOR JOSÉ RODRIGUES LEITE
AC;1200401;RIO BRANCO;00005;F06661;ESCOLA NEUTEL MAIA
AC;1200401;RIO BRANCO;00006;F07111;INSTITUTO DE EDUCAÇAO LOURENÇO FILHO
AC;1200401;RIO BRANCO;00007;F06641;ESCOLA BERTA VIEIRA DE ANDRADE
AC;1200401;RIO BRANCO;00008;F07463;ESCOLA GEORGETE ELUAN KALUME
AC;1200401;RIO BRANCO;00009;F07480;ESCOLA ZULEIDE PEREIRA DE SOUZA
AC;1200401;RIO BRANCO;00010;F14529;ESCOLA DE ENS. FUND.SERAFIM DA SILVA SALGADO
AC;1200401;RIO BRANCO;00011;F08687;EEEF GOVERNADOR JOSÉ AUGUSTO
AC;1200401;RIO BRANCO;00012;F06691;ESCOLA DE ENSINO FUNDAMENTAL I FRANCISCO SALGADO FILHO
AC;1200401;RIO BRANCO;00013;F06652;ESCOLA ESTADUAL  DE ENSINO FUNDAMENTAL E MÉDIO PE DIOGO FEIJÓ
AC;1200401;RIO BRANCO;00014;F08671;ESCOLA  ANICE DIB JATENE
AL;2700300;ARAPIRACA;00472;F06720;EEEB PROFA IZAURA ANTONIA DE LISBOA
AL;2700300;ARAPIRACA;00473;F06682;EEEB PROF JOSE QUINTELLA CAVALCANTI
AL;2700300;ARAPIRACA;00474;F06755;EE MANOEL ANDRE
AL;2700300;ARAPIRACA;00475;F06731;ESCOLA PROFA CLAUDECY BISPO DOS SANTOS
AL;2702405;DELMIRO GOUVEIA;00476;F08303;EE LUIZ AUGUSTO AZEVEDO MENEZES
AL;2704302;MACEIO;00477;F07003;E E DR RODRIGUEZ DE MELO
AL;2704302;MACEIO;00478;F06664;EE PROF THEOTONIO VILELA BRANDAO
AL;2704302;MACEIO;00479;F15353;EM DR POMPEU SARMENTO
AL;2704302;MACEIO;00480;F10758;E E  TAVARES BASTOS
AL;2704302;MACEIO;00481;F06923;E E MOREIRA E SILVA
AL;2704302;MACEIO;00482;F07703;E M DOUTOR JOSE CARNEIRO
AL;2704302;MACEIO;00483;F06695;E M JAIME DE ALTAVILLA
AL;2707305;PORTO CALVO;00484;F06674;ESCOLA ESTADUAL NOSSA SENHORA DA APRESENTAÇAO
AL;2707701;RIO LARGO;00485;F14495;ESCOLA ESTADUAL PROFESSORA CLAUDIZETE LIMA ELEUTÉRIO
AL;2708006;SANTANA DO IPANEMA;00488;F13278;ESCOLA ESTADUAL ORMINDO BARROS
AL;2708600;SAO MIGUEL DOS CAMPOS;00486;F07734;ESCOLA MUNICIPAL DR. IRAMILTON LEITE
AL;2709301;UNIAO DOS PALMARES;00487;F15355;ESCOLA ESTADUAL DR. PAULO DE CASTRO SARMENTO
AM;1301704;HUMAITA;00143;F07073;ESCOLA ESTADUAL ÁLVARO MAIA
AM;1302504;MANACAPURU;00139;F13228;ESCOLA ESTADUAL VIRGILIA ALEXANDRE MADDY
AM;1302603;MANAUS;00133;F07018;3° CMPM - PROF WALDOCKE FRICKE DE LIRA
AM;1302603;MANAUS;00134;F07314;ESCOLA ESTADUAL TIRADENTES
AM;1302603;MANAUS;00135;F06898;EETI BILINGUE PROF° DJALMA DA CUNHA BATISTA
AM;1302603;MANAUS;00136;F06885;CETI ELISA BESSA FREIRE
AM;1302603;MANAUS;00137;F06863;CETI JOAO DOS SANTOS BRAGA
AM;1302603;MANAUS;00138;F07059;ESCOLA ESTADUAL PROF ROBERTO DOS SANTOS VIEIRA
AM;1303403;PARINTINS;00140;F08966;ESCOLA ESTADUAL DOM GINO MALVESTIO
AM;1303536;PRESIDENTE FIGUEIREDO;00141;F13126;ESCOLA DE TEMPO INTEGRAL MARIA EVA DOS SANTOS
AM;1303809;SAO GABRIEL DA CACHOEIRA;00142;F07177;ESCOLA ESTADUAL SAO GABRIEL
AP;1600279;LARANJAL DO JARI;00030;F07092;ESC. EST. MINEKO HAYASHIDA
AP;1600279;LARANJAL DO JARI;00031;F07478;ESCOLA ESTADUAL PROFa. SONIA HENRIQUE BARRETO
AP;1600303;MACAPA;00019;F07186;ESC EST PROF° GABRIEL ALMEIDA CAFÉ
AP;1600303;MACAPA;00020;F12316;ESCOLA ESTADUAL BARAO DO RIO BRANCO
AP;1600303;MACAPA;00021;F12191;ESCOLA DO NOVO SABER COLEGIO AMAPAENSE
AP;1600303;MACAPA;00022;F07303;ESCOLA ESTADUAL TIRADENTES
AP;1600303;MACAPA;00023;F07144;ESC EST PROF NANCY NINA DA COSTA
AP;1600303;MACAPA;00024;F15485;ESCOLA ESTADUAL PROFo CARLOS ALBERTO VIANA MARQUES
AP;1600303;MACAPA;00025;F07218;ESC EST RIVANDA NAZARE DA SILVA GUIMARAES
AP;1600303;MACAPA;00026;F07575;ESC EST PROFa RAIMUNDA DOS PASSOS SANTOS
AP;1600501;OIAPOQUE;00032;F07174;ESCOLA ESTADUAL JOAQUIM NABUCO
AP;1600501;OIAPOQUE;00033;F07217;UNIFAP - CAMPUS BINACIONAL DE OIAPOQUE
AP;1600600;SANTANA;00027;F07331;ESCOLA ESTADUAL ALMIRANTE BARROSO
AP;1600600;SANTANA;00028;F07208;ESCOLA E. PROFa ELIZABETH PICANÇO ESTEVES
AP;1600600;SANTANA;00029;F07648;E. E. JOSÉ BARROSO TOSTES
BA;2900702;ALAGOINHAS;00292;F01829;COLÉGIO ESTADUAL DE ALAGOINHAS
BA;2900702;ALAGOINHAS;00293;F01376;ESCOLA ESTADUAL OSCAR CORDEIRO
BA;2900702;ALAGOINHAS;00294;F02031;COLÉGIO MODELO LUIS EDUARDO MAGALHAES
BA;2900702;ALAGOINHAS;00295;F01116;COLÉGIO ESTADUAL LUIZ NAVARRO DE BRITO
BA;2900702;ALAGOINHAS;00296;F01974;COLÉGIO ESTADUAL SAO FRANCISCO
BA;2901007;AMARGOSA;00297;F01958;COLÉGIO ESTADUAL SANTA BERNADETE
BA;2903201;BARREIRAS;00300;F00800;UNEB - UNIVERSIDADE DO ESTADO DA BAHIA
BA;2903201;BARREIRAS;00301;F00139;COLÉGIO MUNICIPAL PADRE VIEIRA
BA;2903201;BARREIRAS;00302;F02679;UFOB - UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
BA;2903904;BOM JESUS DA LAPA;00298;F04716;ESCOLA MUNICIPALIZADA WILSON LINS
BA;2903904;BOM JESUS DA LAPA;00299;F07754;ESCOLA MUNICIPALIZADA PADRE FRANCISCO DA SOLEDADE
BA;2904605;BRUMADO;00303;F01764;ESCOLA MUNICIPAL SANTA RITA DE CASSIA
BA;2904605;BRUMADO;00304;F01771;CEMEAS CENTRO MUNICIPAL DE EDUCACAO AGAMENON SANTANA
BA;2904605;BRUMADO;00305;F01766;ESCOLA MUNICIPAL PROFA. CLARICE MORAIS DOS SANTOS
BA;2905206;CAETITE;00306;F01403;ESCOLA MUNICIPAL SENADOR OVÍDIO TEIXEIRA
BA;2905206;CAETITE;00307;F01511;ESCOLA MUNICIPAL EPONINA ZITA DOS SANTOS GUMES
BA;2905206;CAETITE;00308;F01553;ESCOLA MUNICIPAL DE APLICAÇAO
BA;2905206;CAETITE;00309;F01725;COMPLEXO INTEGRADO DE EDUCAÇAO BÁSICA, PROFISSIONAL E TECNOLÓGICA - CIEBTEC CAETITÉ-BA
BA;2905701;CAMACARI;00310;F00694;COLEGIO ESTADUAL POLIVALENTE DE CAMAÇARI
BA;2905701;CAMACARI;00311;F00698;COLÉGIO ESTADUAL JOSÉ DE FREITAS MASCARENHAS
BA;2905701;CAMACARI;00312;F00216;COLÉGIO ESTADUAL GONÇALO MUNIZ
BA;2910057;DIAS D AVILA;00313;F07897;CENTRO TERRITORIAL DE EDUCAÇAO PROFISSIONAL DE DIAS D AVILA
BA;2910727;EUNAPOLIS;00317;F01996;COMPLEXO INTEGRADO DE EDUCAÇAO DE EUNÁPOLIS
BA;2910800;FEIRA DE SANTANA;00318;F03808;COLÉGIO MODELO LUIS EDUARDO MAGALHAES
BA;2910800;FEIRA DE SANTANA;00319;F03070;COLÉGIO ESTADUAL DE  TEMPO INTEGRAL PROFESSORA CARMINDA MASCARENHAS VIEIRA
BA;2910800;FEIRA DE SANTANA;00320;F05665;COLEGIO ESTADUAL GEORGINA DE MELO ERISMANN
BA;2910800;FEIRA DE SANTANA;00321;F03805;CENTRO INTEGRADO DE EDUCAÇAO ASSIS CHATEAUBRIAND
BA;2910800;FEIRA DE SANTANA;00322;F03855;COLÉGIO ESTADUAL ODORICO TAVARES
BA;2910800;FEIRA DE SANTANA;00323;F12806;COLÉGIO ESTADUAL GOVERNADOR LUIZ VIANA FILHO
BA;2910800;FEIRA DE SANTANA;00324;F04361;COLÉGIO ESTADUAL TEOTÔNIO VILELA
BA;2910800;FEIRA DE SANTANA;00325;F03789;COLÉGIO ESTADUAL DE TEMPO INTEGRAL PROFESSORA ANA ALICE FIGUEIREDO DOS SANTOS
BA;2913606;ILHEUS;00331;F02379;UESC - UNIVERSIDADE ESTADUAL DE SANTA CRUZ
BA;2913606;ILHEUS;00332;F02379;UESC - UNIVERSIDADE ESTADUAL DE SANTA CRUZ
BA;2913606;ILHEUS;00333;F02379;UESC - UNIVERSIDADE ESTADUAL DE SANTA CRUZ
BA;2913606;ILHEUS;00334;F02379;UESC - UNIVERSIDADE ESTADUAL DE SANTA CRUZ
BA;2914000;IPIRA;00326;F03561;CETEP BACIA DO JACÚIPE PROFo LUIZ CARLOS ARAÚJO
BA;2914604;IRECE;00329;F02208;COLEGIO ESTADUAL LUIZ VIANA FILHO
BA;2914604;IRECE;00330;F03426;COLEGIO ESTADUAL PROF. JORGE RODRIGUES DOS SANTOS
BA;2914703;ITABERABA;00339;F15078;COLÉGIO MODELO LUÍS EDUARDO MAGALHAES
BA;2914703;ITABERABA;00340;F15079;DEPARTAMENTO DE EDUCAÇAO - CAMPUS XIII - UNEB
BA;2914802;ITABUNA;00335;F05322;COMPLEXO INTEGRADO DE EDUCAÇAO BÁSICA, PROFISSIONAL E TECNOLÓGICA DE ITABUNA - TEMPO INTEGRAL ( CIEBTEC). ANTIGO COLÉGIO ESTADUAL DE ITABUNA
BA;2914802;ITABUNA;00336;F08196;CENTRO ESTADUAL DE EDUCAÇAO PROFISSIONAL EM BIOTECNOLOGIA E SAUDE
BA;2914802;ITABUNA;00337;F00168;COLÉGIO ESTADUAL INÁCIO TOSTA FILHO
BA;2914802;ITABUNA;00338;F14770;COLÉGIO DE TEMPO INTEGRAL PROFESSOR ADEUM SAUER
BA;2916401;ITAPETINGA;00327;F01857;COLÉGIO PAULO HAGGE
BA;2916401;ITAPETINGA;00328;F08136;ESCOLA MARIA AMÉLIA MENEZES SANTOS
BA;2917508;JACOBINA;00341;F00950;CENTRO EDUCACIONAL DEOCLECIANO BARBOSA DE CASTRO
BA;2918001;JEQUIE;00342;F00889;COLEGIO ESTADUAL PROFESSOR FIRMO NUNES DE OLIVEIRA
BA;2918001;JEQUIE;00343;F08173;COLÉGIO ESTADUAL DR. MILTON SANTOS ESCOLA QUILOMBOLA
BA;2918001;JEQUIE;00344;F00927;COLEGIO DA POLÍCIA MILITAR PROFESSOR POETA LUIS NEVES COTRIM
BA;2918001;JEQUIE;00345;F00760;COLÉGIO  ESTADUAL PAULO FREIRE (ANTIGO COL. MODELO)
BA;2918001;JEQUIE;00346;F00861;CIEB COMP INT DE EDUC BÁSICA PROFISSIONAL E TEC DE JEQUIÉ
BA;2918407;JUAZEIRO;00347;F02995;UNEB-DEPARTAMENTO DE TECNOLOGIA E CIENCIAS SOCIAIS-DTCS-UNIVERSIDADE DO ESTADO DA BAHIA
BA;2918407;JUAZEIRO;00348;F00405;COLÉGIO ESTADUAL DE TEMPO INTEGRAL LOMANTO JÚNIOR
BA;2919207;LAURO DE FREITAS;00349;F01220;COLÉGIO ESTADUAL AMÉRICO SIMAS
BA;2919207;LAURO DE FREITAS;00350;F00663;CEEP TEC INF E COMUNICAÇAO -CEEPITIC
BA;2919207;LAURO DE FREITAS;00351;F00599;COLEGIO ESTADUAL BARTOLOMEU DE GUSMAO
BA;2919801;MACAUBAS;00352;F00480;CETEP DA BACIA DO PARAMIRIM
BA;2922003;MUCURI;00394;F01138;COLÉGIO MUNICIPAL DE 1o E 2o GRAUS DE  ITABATAN
BA;2923001;NOVA VICOSA;00395;F01113;COMPLEXO EDUCACIONAL AFRÂNIO FERNANDES CUNHA
BA;2924009;PAULO AFONSO;00353;F00069;COLEGIO ESTADUAL CARLINA BARBOSA DE DEUS
BA;2925303;PORTO SEGURO;00354;F01473;CIEB COMPLEXO INTEGRADO DE EDUCAÇAO BÁSICA, PROFISSIONAL E TECNOLÓGICA DE PORTO SEGURO
BA;2925303;PORTO SEGURO;00355;F04320;COLÉGIO MUNICIPAL GOVERNADOR CESAR BORGES
BA;2925303;PORTO SEGURO;00356;F04340;ESCOLA MUNICIPAL CHICO MENDES
BA;2925303;PORTO SEGURO;00357;F15118;CENTRO ESTADUAL DE EDUCAÇAO PROFISSIONAL 2 DE JULHO
BA;2926608;RIBEIRA DO POMBAL;00358;F00877;COLEGIO EVENCIA BRITO
BA;2926608;RIBEIRA DO POMBAL;00359;F01078;ESCOLA MUNICIPAL PROFESSORA MARIA MENEZES CRUZ CONCEIÇAO
BA;2926608;RIBEIRA DO POMBAL;00360;F01395;CETEP DO SEMIÁRIDO NORDESTE II
BA;2927408;SALVADOR;00364;F00386;COLÉGIO ESTADUAL MÁRIO AUGUSTO TEIXEIRA DE FREITAS
BA;2927408;SALVADOR;00365;F00354;COLÉGIO ESTADUAL DA BAHIA - CENTRAL
BA;2927408;SALVADOR;00366;F01104;ESCOLA ESTADUAL PROFESSORA CANDOLINA CLASSE VII
BA;2927408;SALVADOR;00367;F00668;COLEGIO ESTADUAL DOIS DE JULHO
BA;2927408;SALVADOR;00368;F06128;COLÉGIO ESTADUAL RUBEN DARIO
BA;2927408;SALVADOR;00369;F01079;COLEGIO ESTADUAL ABILIO CESAR BORGES
BA;2927408;SALVADOR;00370;F00951;COLEGIO ESTADUAL PRESIDENTE COSTA E SILVA
BA;2927408;SALVADOR;00371;F05894;COLÉGIO ESTADUAL CLÉRISTON ANDRADE
BA;2927408;SALVADOR;00372;F13343;COLEGIO ESTADUAL PROFESSOR CARLOS BARROS
BA;2927408;SALVADOR;00373;F13537;CENTRO ESTADUAL DE EDUCAÇAO INOVAÇAO E FORMAÇAO DA BAHIA MAE STELLA
BA;2927408;SALVADOR;00374;F13537;CENTRO ESTADUAL DE EDUCAÇAO INOVAÇAO E FORMAÇAO DA BAHIA MAE STELLA
BA;2927408;SALVADOR;00375;F15233;COLEGIO ESTADUAL DE TEMPO INTEGRAL ZUMBI DOS PALMARES
BA;2927408;SALVADOR;00376;F00400;COLÉGIO ESTADUAL SENHOR DO BONFIM
BA;2927408;SALVADOR;00377;F00999;COLÉGIO ESTADUAL VALE DOS LAGOS
BA;2927408;SALVADOR;00378;F00977;COLÉGIO ESTADUAL PROFESSORA NOEMIA REGO
BA;2927408;SALVADOR;00379;F10811;ESCOLA PROFESSOR ROBERTO SANTOS
BA;2927408;SALVADOR;00380;F00394;COLÉGIO ESTADUAL LUIZ JOSÉ DE OLIVEIRA
BA;2927408;SALVADOR;00381;F15205;COLEGIO ESTADUAL DE NOVA ESPERANCA
BA;2927408;SALVADOR;00382;F02437;COLÉGIO ESTADUAL DE TEMPO INTEGRAL PROFESSOR PEDRO PAULO MARQUES E MARQUES
BA;2927408;SALVADOR;00383;F02437;COLÉGIO ESTADUAL DE TEMPO INTEGRAL PROFESSOR PEDRO PAULO MARQUES E MARQUES
BA;2927408;SALVADOR;00384;F02381;COLÉGIO ESTADUAL ROTARY
BA;2927408;SALVADOR;00385;F02495;COLÉGIO ESTADUAL GOVERNADOR LOMANTO JUNIOR
BA;2928109;SANTA MARIA DA VITORIA;00390;F00078;COLÉGIO ESTADUAL ROLANDO LARANJEIRA BARBOSA
BA;2928109;SANTA MARIA DA VITORIA;00391;F00646;ESCOLA MUNICIPAL SENADOR JOSAPHAT MARINHO
BA;2928703;SANTO ANTONIO DE JESUS;00361;F00316;COLÉGIO ESTADUAL FRANCISCO DA CONCEIÇAO MENEZES
BA;2928703;SANTO ANTONIO DE JESUS;00362;F00314;UNEB (UNIVERSIDADE DO ESTADO DA BAHIA)
BA;2928703;SANTO ANTONIO DE JESUS;00363;F00313;COLÉGIO ESTADUAL RÔMULO ALMEIDA
BA;2929909;SEABRA;00386;F00059;UNIVERSIDADE DO ESTADO DA BAHIA - DCHT - CAMPUS XXIII
BA;2929909;SEABRA;00387;F01074;COLÉGIO ESTADUAL DE SEABRA
BA;2930105;SENHOR DO BONFIM;00392;F00379;CENTRO EDUCACIONAL PROFESSORA EDNEILDA MARQUES
BA;2930105;SENHOR DO BONFIM;00393;F00972;COLÉGIO ESTADUAL TEIXEIRA DE FREITAS
BA;2930501;SERRINHA;00388;F00331;COLÉGIO ESTADUAL NORMAL DE SERRINHA
BA;2930501;SERRINHA;00389;F00351;CENTRO TERRITORIAL DE EDUCAÇAO PROFISSIONAL DO SISAL
BA;2930709;SIMOES FILHO;00314;F01797;COLEGIO ESTADUAL DE ARATU - COLEJAO
BA;2930709;SIMOES FILHO;00315;F01813;COLEGIO MUNICIPAL GEORGINA DE SOUZA SIMOES
BA;2930709;SIMOES FILHO;00316;F01847;COLÉGIO ESTADUAL REITOR MIGUEL CALMON
BA;2931350;TEIXEIRA DE FREITAS;00396;F00776;ESCOLA MUNICIPAL CLÉLIA DAS GRAÇAS FIGUEIREDO PINTO
BA;2931350;TEIXEIRA DE FREITAS;00397;F00588;UNIVERSIDADE FEDERAL DO SUL DA BAHIA - UFSB
BA;2931350;TEIXEIRA DE FREITAS;00398;F00471;CENTRO TERRITORIAL DE EDUCAÇAO PROFISSIONAL DO EXTREMO SUL
BA;2931350;TEIXEIRA DE FREITAS;00399;F00012;COLEGIO ESTADUAL MACHADO DE ASSIS
BA;2932903;VALENCA;00400;F02158;INSTITUTO FEDERAL DA BAHIA CAMPUS VALENÇA
BA;2932903;VALENCA;00401;F05996;INSTITUTO FEDERAL BAIANO
BA;2932903;VALENCA;00402;F07759;CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM SAÚDE DO LESTE BAIANO
BA;2933307;VITORIA DA CONQUISTA;00403;F01561;COLÉGIO ESTADUAL PROFESSORA HELEUSA FIGUEIRA CÂMARA
BA;2933307;VITORIA DA CONQUISTA;00404;F05511;COLÉGIO ESTADUAL ANÍSIO TEIXEIRA
BA;2933307;VITORIA DA CONQUISTA;00405;F01968;COLÉGIO ESTADUAL JOSÉ DE SÁ NUNES
BA;2933307;VITORIA DA CONQUISTA;00406;F01788;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA - UESB LUISAO
BA;2933307;VITORIA DA CONQUISTA;00407;F08476;COLÉGIO ESTADUAL DOM CLIMÉRIO ALMEIDA DE ANDRADE
BA;2933307;VITORIA DA CONQUISTA;00408;F03360;COMPLEXO INTEGRADO DE EDUCAÇAO BASICA PROFISSIONAL E TECNOLOGICA -MODULO PRINCIPAL
BA;2933307;VITORIA DA CONQUISTA;00409;F06126;COLÉGIO ESTADUAL CAMILO DE JESUS LIMA
BA;2933307;VITORIA DA CONQUISTA;00410;F01987;ESCOLA MUNICIPAL PROFESSORA RIDALVA CORREA DE MELO FIGUEREDO
BA;2933307;VITORIA DA CONQUISTA;00411;F05407;COLÉGIO ESTADUAL PADRE LUIZ SOARES PALMEIRA
CE;2302107;BATURITE;00237;F07821;LICEU DE BATURITÉ DOMINGOS SÁVIO
CE;2302602;CAMOCIM;00269;F07327;ESCOLA ESTADUAL DE EDUCACAO PROFISSIONAL MONSENHOR EXPEDITO DA SILVEIRA DE SOUSA
CE;2302602;CAMOCIM;00270;F07518;COLEGIO ESTADUAL PROF IVAN P. DE CARVALHO
CE;2302800;CANINDE;00238;F07108;COLÉGIO ESTADUAL PAULO SARASATE
CE;2302800;CANINDE;00239;F13008;EEEP JOSÉ VIDAL AVES
CE;2303709;CAUCAIA;00240;F07448;EEM BRANCA CARNEIRO DE MENDONÇA
CE;2303709;CAUCAIA;00241;F15161;EEMTI VICENTE ARRUDA
CE;2303709;CAUCAIA;00242;F07630;EEMTI JOSÉ MARIA PONTES DA ROCHA
CE;2303709;CAUCAIA;00243;F07277;COLÉGIO ESTADUAL LICEU DE CAUCAIA
CE;2304103;CRATEUS;00271;F07642;COLEGIO ESTADUAL REGINA PACIS
CE;2304103;CRATEUS;00272;F07493;EEMTI LIONS CLUB
CE;2304400;FORTALEZA;00244;F06606;EEM ESTADO DE ALAGOAS
CE;2304400;FORTALEZA;00245;F07468;CEJA MONSENHOR HELIO CAMPOS
CE;2304400;FORTALEZA;00246;F08922;EEM GOV ADAUTO BEZERRA
CE;2304400;FORTALEZA;00247;F08339;EEMTI PRES HUMBERTO DE ALENCAR CASTELO BRANCO
CE;2304400;FORTALEZA;00248;F06617;EEEP JOAQUIM NOGUEIRA
CE;2304400;FORTALEZA;00249;F06634;EEFM DEP PAULINO ROCHA
CE;2304400;FORTALEZA;00250;F12039;EEMTI PROF. PLÁCIDO ADERALDO CASTELO
CE;2304400;FORTALEZA;00251;F06618;EEEP PROF CESAR CAMPELO
CE;2304400;FORTALEZA;00252;F15250;EEMTI LICEU DO CONJUNTO CEARÁ
CE;2304400;FORTALEZA;00253;F06636;EEEP LEONEL DE MOURA BRIZOLA
CE;2304400;FORTALEZA;00254;F06642;EEM PROFA ADALGISA BONFIM SOARES
CE;2304400;FORTALEZA;00255;F13714;EEFM PARQUE PRESIDENTE VARGAS
CE;2304400;FORTALEZA;00256;F06596;EEEP JAIME ALENCAR DE OLIVEIRA
CE;2304400;FORTALEZA;00257;F06597;EEM LICEU DE MESSEJANA
CE;2304400;FORTALEZA;00258;F15451;EEMTI PADRE GUILHERME WAESSEN
CE;2304400;FORTALEZA;00259;F06599;EEMTI PADRE MARCELINO CHAMPAGNAT
CE;2304400;FORTALEZA;00260;F06593;EEFM DR CESAR CALS
CE;2304400;FORTALEZA;00261;F06604;EEM DEP PAULO BENEVIDES
CE;2305233;HORIZONTE;00262;F06867;EMEF PROF. RAIMUNDA DUARTE TEIXEIRA
CE;2305233;HORIZONTE;00263;F06736;EEMTI MARIA DOLORES ALCÂNTARA E SILVA
CE;2305506;IGUATU;00273;F07542;EEMTI LICEU DR JOSE GONDIM
CE;2305506;IGUATU;00274;F12042;EEEP AMÉLIA FIGUEIREDO DE LAVOR
CE;2306405;ITAPIPOCA;00275;F06707;EEM JOAQUIM MAGALHAES
CE;2306900;JAGUARIBE;00276;F07689;EEEP POETA SINÓ PINHEIRO
CE;2307304;JUAZEIRO DO NORTE;00277;F07715;EEEP PROF.MOREIRA DE SOUSA
CE;2307304;JUAZEIRO DO NORTE;00278;F07484;EEM JOSE BEZERRA DE MENEZES
CE;2307304;JUAZEIRO DO NORTE;00279;F07726;EEM GOVERNADOR ADAUTO BEZERRA
CE;2307304;JUAZEIRO DO NORTE;00280;F07717;EEFM AMÁLIA XAVIER
CE;2307304;JUAZEIRO DO NORTE;00281;F07723;2o COLÉGIO DA POLÍCIA MILITAR CORONEL HERVANO MACEDO JÚNIOR
CE;2307601;LIMOEIRO DO NORTE;00282;F07451;EEM LAURO REBOUÇAS DE OLIVEIRA
CE;2307601;LIMOEIRO DO NORTE;00283;F07459;EEMTI ARSENIO FERREIRA MAIA
CE;2307650;MARACANAU;00264;F07913;LICEU PROFESSOR FRANCISCO OSCAR RODRIGUES
CE;2307650;MARACANAU;00265;F07078;EEMTI JOSÉ DE BORBA VASCONCELOS
CE;2307650;MARACANAU;00266;F12056;EEP MARIA CARMEM VIEIRA MOREIRA
CE;2309607;PACAJUS;00267;F06861;EEEP JOSÉ MARIA FALCAO
CE;2309607;PACAJUS;00268;F06948;EEF ARACY GONZAGA DA SILVA
CE;2311306;QUIXADA;00284;F12492;EEMTI CORONEL VIRGÍLIO TÁVORA
CE;2311306;QUIXADA;00285;F07130;EEEP MARIA CAVALCANTE COSTA
CE;2312700;SENADOR POMPEU;00288;F07292;EEMTI LICEU MARCIONILIO GOMES DE FREITAS
CE;2312908;SOBRAL;00286;F07972;EEEP LYSIA PIMENTEL GOMES SAMPAIO SALES
CE;2312908;SOBRAL;00287;F07970;EEEP DOM WALFRIDO TEIXEIRA VIEIRA
CE;2313302;TAUA;00289;F06753;EEEP MONSENHOR ODORICO DE ANDRADE
CE;2313401;TIANGUA;00290;F12427;EEMTI MONSENHOR AGUIAR
CE;2313401;TIANGUA;00291;F07406;EEM TANCREDO NUNES DE MENEZES
DF;5300108;BRASILIA;00821;F00916;CENTRO DE ENSINO MÉDIO SETOR LESTE
DF;5300108;BRASILIA;00822;F00645;CEMEB - CENTRO DE ENSINO MÉDIO ELEFANTE BRANCO - BRASÍLIA
DF;5300108;BRASILIA;00823;F05262;CENTRO DE ENSINO MÉDIO SETOR OESTE - BRASÍLIA
DF;5300108;BRASILIA;00824;F05263;CENTRO DE ENSINO  FUNDAMENTAL  GAN
DF;5300108;BRASILIA;00825;F02948;CENTRO DE ENSINO MÉDIO 01 DO GUARÁ GG (ANTIGO CED 02)
DF;5300108;BRASILIA;00826;F04098;CEF 01 DO PARANOÁ
DF;5300108;BRASILIA;00827;F02994;CENTRO DE ENSINO MEDIO 01 DO PARANOA
DF;5300108;BRASILIA;00828;F02354;CEF DRA. ZILDA ARNS
DF;5300108;BRASILIA;00829;F05811;ESCOLA CLASSE 104
DF;5300108;BRASILIA;00830;F03558;CED SAO JOSÉ
DF;5300108;BRASILIA;00831;F00328;CENTRO DE ENSINO MÉDIO URSO BRANCO
DF;5300108;BRASILIA;00832;F12900;CENTRO DE ENSINO MÉDIO 01 DO RIACHO FUNDO I
DF;5300108;BRASILIA;00833;F05637;CEMAB- CENTRO DE ENSINO MEDIO AVE BRANCA
DF;5300108;BRASILIA;00834;F13159;CENTRO EDUCACIONAL 01 DO GUARÁ
DF;5300108;BRASILIA;00835;F05636;CEMEIT - CENTRO DE ENSINO MÉDIO - ESCOLA INDUSTRIAL DE TAGUATINGA
DF;5300108;BRASILIA;00836;F05636;CEMEIT - CENTRO DE ENSINO MÉDIO - ESCOLA INDUSTRIAL DE TAGUATINGA
DF;5300108;BRASILIA;00837;F01652;CILC - CENTRO INTERESCOLAR DE LÍNGUAS DE CEILÂNDIA
DF;5300108;BRASILIA;00838;F01672;CEM 03 DE CEILÂNDIA
DF;5300108;BRASILIA;00839;F02551;CENTRO EDUCACIONAL 07
DF;5300108;BRASILIA;00840;F00460;CEF 312 SAMAMBAIA - DF
DF;5300108;BRASILIA;00841;F02683;CENTRO DE ENSINO FUNDAMENTAL 504 DE SAMAMBAIA
