SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
SP;3549805;SAO JOSE DO RIO PRETO;;P1321;PPL - CENTRO DE RESSOCIALIZACAO FEMININO DE SAO JOSE DO RIO PRETO
SP;3530508;MOCOCA;;P1323;PPL - CENTRO DE RESSOCIALIZACAO MASCULINO DE MOCOCA  SEMIABERTO  ESPACO I
SP;3522307;ITAPETININGA;;P1324;PPL - PENITENCIARIA I DE ITAPETININGA  FECHADO  ESPACO I
SP;3554805;TREMEMBE;;P1325;PPL - CPP DE TREMEMBE  DR EDGARD MAGALHAES NORONHA
SP;3516408;FRANCO DA ROCHA;;P1326;PPL - PENITENCIARIA  DE FRANCO DA ROCHA II  NILTON SILVA
SP;3517000;GETULINA;;P1328;PPL - PENITENCIARIA  OSIRIS SOUZA E SILVA  DE GETULINA
RS;4309407;GUAPORE;;P133;PPL - PRESIDIO ESTADUAL DE GUAPORE
SP;3550308;SAO PAULO;;P1330;PPL - CENTRO DE DETENCAO PROVISORIA CHACARA BELEM I
SP;3523602;ITIRAPINA;;P1331;PPL - PENITENCIARIA I DE ITIRAPINA  FECHADO  ESPACO I
SP;3523107;ITAQUAQUECETUBA;;P1332;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE TERRA NOVA
GO;5208004;FORMOSA;;P1333;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO  CASE  FORMOSA
AM;1302603;MANAUS;;P1334;PPL - CENTRO SOCIOEDUCATIVO DAGMAR FEITOZA
PA;1506807;SANTAREM;;P1336;PPL - CSEBA SANTAREM  CENTRO SOCIOEDUCATIVO DO BAIXO AMAZONAS
RJ;3305802;TERESOPOLIS;;P1338;PPL - CRIAAD TERESOPOLIS
RJ;3304557;RIO DE JANEIRO;;P1339;PPL - CRIAAD SANTA CRUZ
RS;4319802;SAO VICENTE DO SUL;;P134;PPL - PRESIDIO ESTADUAL DE SAO VICENTE DO SUL
SP;3530706;MOGI GUACU;;P1342;PPL - PENITENCIARIA FEMININA DE MOGI GUACU  FECHADO  ESPACO III
SP;3550308;SAO PAULO;;P1343;PPL - CDP III DE PINHEIROS
SP;3506003;BAURU;;P1344;PPL - CPP I DE BAURU  DR ALBERTO BROCCHIERI
SP;3530805;MOGI MIRIM;;P1348;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE LARANJEIRASCI
SP;3506003;BAURU;;P1349;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE BAURUCI
PA;1504422;MARITUBA;;P135;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE MARITUBA II
PA;1505502;PARAGOMINAS;;P136;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE PARAGOMINAS
MS;5006606;PONTA PORA;;P1360;PPL - UNIDADE PENAL RICARDO BRANDAO
DF;5300108;BRASILIA;;P1362;PPL - PENITENCIARIA DO DISTRITO FEDERAL IV  PDFIV
DF;5300108;BRASILIA;;P1362;PPL - PENITENCIARIA DO DISTRITO FEDERAL IV  PDFIV
DF;5300108;BRASILIA;;P1362;PPL - PENITENCIARIA DO DISTRITO FEDERAL IV  PDFIV
DF;5300108;BRASILIA;;P1363;PPL - CENTRO DE DETENCAO PROVISORIA CDP
DF;5300108;BRASILIA;;P1363;PPL - CENTRO DE DETENCAO PROVISORIA CDP
AC;1200401;RIO BRANCO;;P1364;PPL - UNIDADE DE REGIME FECHADO NO 1 DE RIO BRANCO
RS;4314407;PELOTAS;;P1366;PPL - CASE REGIONAL PELOTAS
SC;4204202;CHAPECO;;P1368;PPL - CASE CHAPECO  CENTRO DE ATENDIMENTO SOCIOEDUCATIVO REGIONAL DE  CHAPECO
MS;5008305;TRES LAGOAS;;P1369;PPL - ESTABELECIMENTO PENAL FEMININO DE TRES LAGOAS
PB;2500502;ALAGOINHA;;P1372;PPL - CADEIA PUBLICA DE ALAGOINHA  OFICIAL
PB;2505105;CUITE;;P1373;PPL - CADEIA PUBLICA DE CUITE
PB;2504900;CRUZ DO ESPIRITO SANTO;;P1374;PPL - CADEIA PUBLICA DE CRUZ DO ESPIRITO SANTO
PE;2602803;BUIQUE;;P1375;PPL - COLONIA PENAL FEMININA DE BUIQUE
PE;2607604;ILHA DE ITAMARACA;;P1376;PPL - PENITENCIARIA PROFESSOR BARRETO CAMPELO
PA;1506203;SALINOPOLIS;;P138;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE SALINOPOLIS
PA;1506203;SALINOPOLIS;;P138;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE SALINOPOLIS
RO;1100205;PORTO VELHO;;P1387;PPL - CENTRO DE DETENCAO PROVISORIO DE PORTO VELHO ANTIGO URSO
RO;1100205;PORTO VELHO;;P1388;PPL - CENTRO DE RESSOCIALIZACAO VALE DO GUAPORE
RJ;3304557;RIO DE JANEIRO;;P139;PPL - PENITENCIARIA MUNIZ SODRE  SEAPMS
RR;1400100;BOA VISTA;;P1393;PPL - PENITENCIARIA AGRICOLA DE MONTE CRISTO
MA;2112209;TIMON;;P1395;PPL - UPR DE TIMON
MA;2111300;SAO LUIS;;P1396;PPL - UPR SAO LUIS 4
PB;2500403;ALAGOA NOVA;;P1398;PPL - CADEIA PUBLICA DE ALAGOA NOVA  OFICIAL
PB;2504306;CATOLE DO ROCHA;;P1399;PPL - PRESIDIO DE CATOLE DO ROCHA  OFICIAL 1
PB;2517001;UMBUZEIRO;;P14;PPL - CADEIA PUBLICA DE UMBUZEIRO
RJ;3306305;VOLTA REDONDA;;P140;PPL - PRESIDIO FRANZ DE CASTRO HOLZWARTH  SEAPFC
PB;2507507;JOAO PESSOA;;P1400;PPL - PENITENCIARIA DR ROMEU GONCALVES ABRANTES  PBI  PBII
PB;2506004;ESPERANCA;;P1401;PPL - CADEIA PUBLICA DE ESPERANCA
PB;2512705;REMIGIO;;P1402;PPL - CADEIA PUBLICA DE REMIGIO
PB;2501500;BANANEIRAS;;P1404;PPL - CADEIA PUBLICA DE BANANEIRAS
PB;2504009;CAMPINA GRANDE;;P1405;PPL - PENITENCIARIA DE CAMPINA GRANDE JURISTA AGNELLO AMORIMMONTE SANTO
MT;5103007;CHAPADA DOS GUIMARAES;;P1406;PPL - CADEIA PUBLICA DE CHAPADA DOS GUIMARAES
BA;2931350;TEIXEIRA DE FREITAS;;P1409;PPL - CONJUNTO PENAL DE TEIXEIRA DE FREITAS
RJ;3304557;RIO DE JANEIRO;;P141;PPL - UNIDADE MATERNO INFANTIL  SEAPUMI
BA;2910800;FEIRA DE SANTANA;;P1410;PPL - CONJUNTO PENAL DE FEIRA DE SANTANA
BA;2918407;JUAZEIRO;;P1411;PPL - CONJUNTO PENAL DE JUAZEIRO
BA;2927408;SALVADOR;;P1412;PPL - CENTRO DE OBSERVACAO PENAL
MT;5106000;NORTELANDIA;;P1414;PPL - CADEIA PUBLICA DE NORTELANDIA
MT;5100300;ALTO ARAGUAIA;;P1416;PPL - CADEIA PUBLICA DE ALTO ARAGUAIA
PE;2612307;SALOA;;P1418;PPL - CADEIA PUBLICA DE SALOA
RJ;3304557;RIO DE JANEIRO;;P142;PPL - PRESIDIO LEMOS DE BRITO  SEAPLB
MT;5100201;AGUA BOA;;P1422;PPL - PENITENCIARIA MAJOR PM ZUZI ALVES DA SILVA
GO;5211909;JATAI;;P1423;PPL - UNIDADE PRISIONAL DE JATAI
CE;2306256;ITAITINGA;;P1429;PPL - CASA DE PRIVACAO PROVISORIA DE LIBERDADECPPLIII
RJ;3303302;NITEROI;;P143;PPL - INSTITUTO PENAL EDGARD COSTA  SEAPEC
CE;2304202;CRATO;;P1435;PPL - CADEIA PUBLICA DE CRATO
RJ;3304557;RIO DE JANEIRO;;P144;PPL - PRESIDIO JOAQUIM FERREIRA DE SOUZA  SEAPJF
CE;2304459;FORTIM;;P1441;PPL - CADEIA PUBLICA DE FORTIM
GO;5221403;TRINDADE;;P1444;PPL - UNIDADE PRISIONAL DE TRINDADE
GO;5220108;SAO LUIS DE MONTES BELOS;;P1446;PPL - UNIDADE PRISIONAL DE SAO LUIS DE MONTES BELOS
GO;5200258;AGUAS LINDAS DE GOIAS;;P1448;PPL - UNIDADE PRISIONAL DE AGUAS LINDAS I
GO;5220454;SENADOR CANEDO;;P1449;PPL - UNIDADE PRISIONAL REGIONAL SENADOR CANEDO
RJ;3304557;RIO DE JANEIRO;;P145;PPL - PRESIDIO PEDROLINO WERLING DE OLIVEIRA  SEAPPO
CE;2304400;FORTALEZA;;P1450;PPL - SEMILIBERDADE MARTIR FRANCISCA
ES;3205200;VILA VELHA;;P1451;PPL - UNIDADE DE INTERNACAO METROPOLITANA  UNIMETRO
PR;4119509;PIRAQUARA;;P1452;PPL - PENITENCIARIA FEMININA DO PARANA
PR;4113700;LONDRINA;;P1453;PPL - CASA DE CUSTODIA DE LONDRINA
SC;4202404;BLUMENAU;;P1455;PPL - PRESIDIO REGIONAL DE BLUMENAU
SC;4202107;BARRA VELHA;;P1456;PPL - UNIDADE PRISIONAL AVANCADA DE BARRA VELHA
ES;3201308;CARIACICA;;P1458;PPL - UNIDADE FEMININA DE INTERNACAO  UFI
AM;1301209;COARI;;P1459;PPL - UNIDADE PRISIONAL DE COARI
PI;2200400;ALTOS;;P1460;PPL - PENITENCIARIA HUMBERTO DOS REIS DA SILVEIRA
PI;2203701;ESPERANTINA;;P1462;PPL - PENITENCIARIA  LUIZ GONZAGA REBELO
PR;4119509;PIRAQUARA;;P1463;PPL - CASA DE CUSTODIA DE PIRAQUARA
RO;1100205;PORTO VELHO;;P1467;PPL - UNIDADE DE INTERNACAO PROVISORIA
RO;1100205;PORTO VELHO;;P1468;PPL - UNIDADE SOCIOEDUCATIVA FEMININA
RJ;3304557;RIO DE JANEIRO;;P147;PPL - PENITENCIARIA TALAVERA BRUCE  SEAPTB
AL;2704302;MACEIO;;P1470;PPL - UNIDADE DE INTERNACAO FEMININA
BA;2910800;FEIRA DE SANTANA;;P1472;PPL - CASE MELLO MATTOS  COMUNIDADE DE ATENDIMENTO SOCIOEDUCATIVO
PA;1500800;ANANINDEUA;;P1473;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE ANANINDEUA
PA;1500107;ABAETETUBA;;P1474;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE ABAETETUBA
PA;1506500;SANTA IZABEL DO PARA;;P1475;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE SANTA IZABEL IV
SC;4208203;ITAJAI;;P1478;PPL - PENITENCIARIA  COMPLEXO PENITENCIARIO DO VALE DO ITAJAI
RS;4304408;CANELA;;P1479;PPL - PRESIDIO ESTADUAL DE CANELA
RS;4312401;MONTENEGRO;;P1480;PPL - PENITENCIARIA MODULADA ESTADUAL DE MONTENEGRO
RS;4304507;CANGUCU;;P1482;PPL - PRESIDIO ESTADUAL DE CANGUCU
RJ;3304557;RIO DE JANEIRO;;P1483;PPL - PRESIDIO ALFREDO TRANJAN  SEAPAT
RJ;3304557;RIO DE JANEIRO;;P1484;PPL - PRESIDIO JONAS LOPES DE CARVALHO  SEAPJL
RJ;3304557;RIO DE JANEIRO;;P1485;PPL - INSTITUTO PENAL CANDIDO MENDES  SEAPCM
PA;1508001;TOME-ACU;;P1487;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE TOMEACU
PA;1502400;CASTANHAL;;P1488;PPL - UNIDADE DE CUSTODIA E REINSERCAO DE CASTANHAL
PA;1506500;SANTA IZABEL DO PARA;;P149;PPL - UNIDADE PENITENCIARIA DE SEGURANCA MAXIMA II
RJ;3302502;MAGE;;P1490;PPL - COLONIA AGRICOLA MARCO AURELIO VERGAS TAVARES DE MATTOS  SEAPAM
ES;3201308;CARIACICA;;P1493;PPL - CENTRO PRISIONAL FEMININO DE CARIACICACPFC
ES;3201308;CARIACICA;;P1493;PPL - CENTRO PRISIONAL FEMININO DE CARIACICACPFC
ES;3205200;VILA VELHA;;P1494;PPL - PENITENCIARIA ESTADUAL DE VILA VELHA V PEVV V
MG;3128006;GUANHAES;;P1497;PPL - PRESIDIO DE GUANHAES
MG;3113404;CARATINGA;;P1498;PPL - APAC DE CARATINGA
MG;3118304;CONSELHEIRO LAFAIETE;;P1499;PPL - APAC DE CONSELHEIRO LAFAIETE I
MG;3118304;CONSELHEIRO LAFAIETE;;P1499;PPL - APAC DE CONSELHEIRO LAFAIETE I
PE;2611606;RECIFE;;P15;PPL - PRESIDIO ASP MARCELO FRANCISCO DE ARAUJO
ES;3201209;CACHOEIRO DE ITAPEMIRIM;;P150;PPL - ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS
MG;3127701;GOVERNADOR VALADARES;;P1500;PPL - APAC DE GOVERNADOR DE VALADARES
MG;3134608;JABOTICATUBAS;;P1501;PPL - PRESIDIO DE JABOTICATUBAS
MG;3148707;PEDRA AZUL;;P1502;PPL - APAC PEDRA AZUL
RJ;3304557;RIO DE JANEIRO;;P1503;PPL - PRESIDIO ARY FRANCO  SEAPAF
RJ;3304557;RIO DE JANEIRO;;P1504;PPL - PENITENCIARIA BANDEIRA STAMPA  SEAPBS
PR;4115200;MARINGA;;P1505;PPL - CENSE MARINGA
PR;4104808;CASCAVEL;;P1506;PPL - CENSE CASCAVEL II
ES;3203205;LINHARES;;P151;PPL - CENTRO DE RESSOCIALIZACAO DE LINHARES
TO;1702109;ARAGUAINA;;P1510;PPL - UNIDADE DE TRATAMENTO PENAL BARRA DA GROTA
RN;2408300;NOVA CRUZ;;P1511;PPL - CADEIA PUBLICA NOMINANDO GOMES NOVA CRUZ
RN;2403251;PARNAMIRIM;;P1512;PPL - PENITENCIARIA ESTADUAL DE PARNAMIMIM
SE;2807402;TOBIAS BARRETO;;P1513;PPL - PRESIDIO REGIONAL JUIZ MANOEL BARBOSA DE SOUZA
ES;3205101;VIANA;;P1515;PPL - CENTRO DE DETENCAO DE VIANA II
ES;3201209;CACHOEIRO DE ITAPEMIRIM;;P1516;PPL - CENTRO PRISIONAL FEMININO DE CACHOEIRO DE ITAPEMIRIM
ES;3201209;CACHOEIRO DE ITAPEMIRIM;;P1516;PPL - CENTRO PRISIONAL FEMININO DE CACHOEIRO DE ITAPEMIRIM
ES;3204906;SAO MATEUS;;P1517;PPL - PENITENCIARIA REGIONAL DE SAO MATEUS
ES;3203320;MARATAIZES;;P1519;PPL - CENTRO DE DETENCAO PROVISORIA DE MARATAIZES
MG;3143104;MONTE CARMELO;;P152;PPL - PRESIDIO DE MONTE CARMELO
MG;3115300;CATAGUASES;;P1520;PPL - PRESIDIO DE CATAGUASES
MG;3126109;FORMIGA;;P1523;PPL - PENITENCIARIA DE FORMIGA I
MG;3132404;ITAJUBA;;P1525;PPL - PRESIDIO DE ITAJUBA
MG;3104007;ARAXA;;P1526;PPL - PRESIDIO DE ARAXA
MG;3151800;POCOS DE CALDAS;;P1527;PPL - PRESIDIO DE POCOS DE CALDAS
MG;3122306;DIVINOPOLIS;;P1528;PPL - PRESIDIO FLORAMAR
MG;3105608;BARBACENA;;P1529;PPL - PRESIDIO DE BARBACENA
MG;3145604;OLIVEIRA;;P153;PPL - PRESIDIO DR NELSON PIRES
SP;3509502;CAMPINAS;;P1534;PPL - CENTRO DE PROGRESSAO PENITENCIARIA DE CAMPINAS  SEMIABERTO  ESPACO I
SP;3540853;PRACINHA;;P1536;PPL - PENITENCIARIA DE PRACINHA
MG;3136702;JUIZ DE FORA;;P1537;PPL - PENITENCIARIA PROFESSOR ARIOSVALDO DE CAMPOS PIRES
MG;3147907;PASSOS;;P1538;PPL - PRESIDIO DE PASSOS
MG;3139409;MANHUACU;;P154;PPL - APAC DE MANHUACU
MG;3151206;PIRAPORA;;P1540;PPL - APAC DE PIRAPORA I
MG;3139300;MANGA;;P1541;PPL - PRESIDIO DE MANGA
MG;3144300;NANUQUE;;P1543;PPL - PRESIDIO DE NANUQUE
MG;3171204;VESPASIANO;;P1544;PPL - CENTRO DE REFERENCIA A GESTANTE PRIVADA DE LIBERDADE
MG;3160702;SANTOS DUMONT;;P1545;PPL - PRESIDIO DE SANTOS DUMONT
SP;3550308;SAO PAULO;;P1546;PPL - PENITENCIARIA  DE PARELHEIROS  ASP JOAQUIM FONSECA LOPES   ESPACO I
SP;3541208;PRESIDENTE BERNARDES;;P1548;PPL - CRP DE PRESIDENTE BERNARDES  DRJOSE ISMAEL PEDROSA
SP;3544202;RIOLANDIA;;P1549;PPL - PENITENCIARIA DE RIOLANDIA  JOAO BATISTA DE SANTANA
MG;3147006;PARACATU;;P155;PPL - APAC DE PARACATU I
SP;3550308;SAO PAULO;;P1551;PPL - CENTRO DE DETENCAO PROVISORIA DE PINHEIROS IV
SP;3550308;SAO PAULO;;P1551;PPL - CENTRO DE DETENCAO PROVISORIA DE PINHEIROS IV
SP;3540754;POTIM;;P1557;PPL - PENITENCIARIA I DE POTIM
MG;3162500;SAO JOAO DEL REI;;P156;PPL - APAC DE SAO JOAO DEL REI
MG;3162500;SAO JOAO DEL REI;;P156;PPL - APAC DE SAO JOAO DEL REI
MG;3162500;SAO JOAO DEL REI;;P156;PPL - APAC DE SAO JOAO DEL REI
SP;3551405;SERRA AZUL;;P1564;PPL - PENITENCIARIA II DE SERRA  AZUL
SP;3547809;SANTO ANDRE;;P1565;PPL - CENTRO DE DETENCAO PROVISORIA DE SANTO ANDRE
SP;3554805;TREMEMBE;;P1567;PPL - PENITENCIARIA I DE TREMEMBE  TARCIZO LEONCE PINHEIRO CINTRA
SP;3503208;ARARAQUARA;;P1568;PPL - PENITENCIARIA DE ARARAQUARA
SP;3550308;SAO PAULO;;P1569;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE CORA CORALINACI
MG;3134202;ITUIUTABA;;P157;PPL - PRESIDIO DE ITUIUTABA
SP;3523107;ITAQUAQUECETUBA;;P1570;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE ITAQUAQUECETUBA ICI
RJ;3303203;NILOPOLIS;;P1574;PPL - CENTRO DE RECURSOS INTEGRADOS DE ATENDIMENTO AO ADOLESCENTE  CRIAAD NILOPOLIS
SP;3525904;JUNDIAI;;P1575;PPL - CENTRO DE DETENCAO PROVISORIA DE JUNDIAI  FECHADO
SP;3528700;MARABA PAULISTA;;P1576;PPL - PENITENCIARIA DE MARABA PAULISTA  JOAO AUGUSTINHO  PANUCCI
SP;3523602;ITIRAPINA;;P1577;PPL - PENITENCIARIA II DE ITIRAPINA  FECHADO  ESPACO I
SP;3527108;LINS;;P1579;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE RIO DOURADOCI
RJ;3302270;JAPERI;;P158;PPL - PRESIDIO MILTON DIAS MOREIRA  SEAPMM
RJ;3302270;JAPERI;;P158;PPL - PRESIDIO MILTON DIAS MOREIRA  SEAPMM
SP;3509502;CAMPINAS;;P1581;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE MAESTRO CARLOS GOMESCI
SP;3550308;SAO PAULO;;P1586;PPL - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE  GOVERNADOR  MARIO COVAS  CI
SP;3526902;LIMEIRA;;P1587;PPL - CENTRO DE ATENDIMENTO   SOCIOEDUCATIVO AO ADOLESCENTE MORRO AZUL
MS;5005707;NAVIRAI;;P1591;PPL - PENITENCIARIA DE SEGURANCA MAXIMA DE NAVIRAI
MS;5001904;BATAGUASSU;;P1592;PPL - ESTABELECIMENTO PENAL DE BATAGUASSU
AC;1200401;RIO BRANCO;;P1593;PPL - UNIDADE DE REGIME FECHADO FEMININO DE RIO BRANCO
AC;1200401;RIO BRANCO;;P1594;PPL - UNIDADE DE REGIME FECHADO NO 2 DE RIO BRANCO
AC;1200401;RIO BRANCO;;P1595;PPL - UNIDADE DE REGIME FECHADO 1
PE;2604106;CARUARU;;P1596;PPL - CASEM CARUARU
PI;2211001;TERESINA;;P1598;PPL - CENTRO EDUCACIONAL MASCULINO  CEM
RS;4314100;PASSO FUNDO;;P1599;PPL - CASE REGIONAL PASSO FUNDO
MS;5007208;RIO BRILHANTE;;P1602;PPL - ESTABELECIMENTO PENAL DE RIO BRILHANTE
MS;5007208;RIO BRILHANTE;;P1602;PPL - ESTABELECIMENTO PENAL DE RIO BRILHANTE
MS;5008305;TRES LAGOAS;;P1603;PPL - PENITENCIARIA DE SEGURANCA MEDIA DE TRES LAGOAS
PB;2504801;COREMAS;;P1609;PPL - CADEIA PUBLICA DE COREMAS
TO;1702554;AUGUSTINOPOLIS;;P161;PPL - UNIDADE PENAL DE AUGUSTINOPOLIS
PE;2616407;VITORIA DE SANTO ANTAO;;P1611;PPL - PRESIDIO DE VITORIA DE SANTO ANTAO
TO;1708205;FORMOSO DO ARAGUAIA;;P162;PPL - UNIDADE PENAL DE FORMOSO DO ARAGUAIA
RO;1100205;PORTO VELHO;;P1622;PPL - PENITENCIARIA ESTADUAL EDIVAN MARIANO ROSENDO  PANDA
MA;2111300;SAO LUIS;;P1623;PPL - UPR SAO LUIS 1
MA;2103208;CHAPADINHA;;P1624;PPL - UPR DE CHAPADINHA
MA;2103208;CHAPADINHA;;P1624;PPL - UPR DE CHAPADINHA
MA;2109601;ROSARIO;;P1626;PPL - UNIDADE PRISIONAL DE RESSOCIALIZACAO ROSARIO
PB;2507507;JOAO PESSOA;;P1628;PPL - PENITENCIARIA DE SEGURANCA MAXIMA CRIMINALISTA GERALDO BELTRAO  OFICIAL
PB;2507507;JOAO PESSOA;;P1629;PPL - PENITENCIARIA MODELO DESEMBARGADOR FLOSCOLO DA NOBREGA  ROGER  OFICIAL
TO;1721208;TOCANTINOPOLIS;;P163;PPL - UNIDADE PENAL DE TOCANTINOPOLIS
PB;2504009;CAMPINA GRANDE;;P1630;PPL - PENITENCIARIA PADRAO DE CAMPINA GRANDE  ESPACO I  OFICIAL
PB;2507705;JUAZEIRINHO;;P1631;PPL - CADEIA PUBLICA DE JUAZEIRINHO
PB;2504405;CONCEICAO;;P1632;PPL - CADEIA PUBLICA DE CONCEICAO
PB;2506905;ITABAIANA;;P1633;PPL - CADEIA PUBLICA DE ITABAIANA
PB;2501104;AREIA;;P1634;PPL - CADEIA PUBLICA DE AREIA
PB;2516102;SOLEDADE;;P1635;PPL - CADEIA PUBLICA DE SOLEDADE
PB;2516706;TEIXEIRA;;P1636;PPL - CADEIA PUBLICA DE TEIXEIRA
BA;2919207;LAURO DE FREITAS;;P1640;PPL - CONJUNTO PENAL DE LAURO DE FREITAS
BA;2933307;VITORIA DA CONQUISTA;;P1641;PPL - CONJUNTO PENAL ADVOGADO NILTON GONCALVES
MT;5101258;ARAPUTANGA;;P1647;PPL - CADEIA PUBLICA DE ARAPUTANGA
PE;2601201;ARCOVERDE;;P1648;PPL - PRESIDIO ADVOGADO BRITO ALVES
PE;2604106;CARUARU;;P1649;PPL - PENITENCIARIA JUIZ PLACIDO DE SOUZA
RN;2409407;PAU DOS FERROS;;P165;PPL - COMPLEXO PENAL REGIONAL DE PAU DOS FERROS
PB;2507507;JOAO PESSOA;;P1651;PPL - CENTRO EDUCACIONAL DO JOVEM  CEJ
GO;5221601;URUACU;;P1653;PPL - UNIDADE PRISIONAL DE URUACU
GO;5215603;PADRE BERNARDO;;P1655;PPL - UNIDADE PRISIONAL DE PADRE BERNARDO
GO;5205497;CIDADE OCIDENTAL;;P1657;PPL - UNIDADE PRISIONAL DE CIDADE OCIDENTAL
RN;2408201;NISIA FLORESTA;;P166;PPL - PENITENCIARIA FRANCISCO NOGUEIRA FERNANDES  ALCACUZ
RN;2408003;MOSSORO;;P168;PPL - COMPLEXO PENAL ESTADUAL AGRICOLADR MARIO NEGOCIO MASCULINO
GO;5208905;GOIAS;;P1680;PPL - UNIDADE PRISIONAL DE GOIAS
CE;2304400;FORTALEZA;;P1682;PPL - CENTRO EDUCACIONAL DOM BOSCO
CE;2312908;SOBRAL;;P1683;PPL - UNIDADE DE SEMILIBERDADE DE SOBRAL
PR;4125506;SAO JOSE DOS PINHAIS;;P1686;PPL - CASA DE CUSTODIA DE SAO JOSE DOS PINHAIS
PR;4108304;FOZ DO IGUACU;;P1687;PPL - PENITENCIARIA ESTADUAL DE FOZ DO IGUACU II
PR;4101804;ARAUCARIA;;P1688;PPL - CASA DE CUSTODIA DE CURITIBA
SC;4202909;BRUSQUE;;P1690;PPL - UNIDADE PRISIONAL AVANCADA DE BRUSQUE
SC;4208203;ITAJAI;;P1691;PPL - PRESIDIO DO COMPLEXO PENITENCIARIO DO VALE DO ITAJAI
SC;4210506;MARAVILHA;;P1692;PPL - UNIDADE PRISIONAL AVANCADA DE MARAVILHA
ES;3201308;CARIACICA;;P1694;PPL - UNIDADE DE INTERNACAO PROVISORIA  UNIP I
AM;1302603;MANAUS;;P1695;PPL - COMPLEXO PENITENCIARIO ANISIO JOBIM  REGIME FECHADO
PI;2207702;PARNAIBA;;P1696;PPL - PENITENCIARIA MISTA JUIZ FONTES IBIAPINA
PI;2211001;TERESINA;;P1697;PPL - PENITENCIARIA FEMININA  GARDENIA GOMES LIMA AMORIM
PE;2613909;SERRA TALHADA;;P17;PPL - CADEIA PUBLICA DE SERRA TALHADA
PR;4113700;LONDRINA;;P1700;PPL - CENTRO DE REINTREGRACAO SOCIAL DE LONDRINA
PR;4109401;GUARAPUAVA;;P1701;PPL - CADEIA PUBLICA DE GUARAPUAVA
RO;1100288;ROLIM DE MOURA;;P1703;PPL - UNIDADE SOCIOEDUCATIVA DE ROLIM DE MOURA
AL;2704302;MACEIO;;P1704;PPL - UNIDADE DE SEMILIBERDADE MASCULINA
RS;4310603;ITAQUI;;P1706;PPL - PRESIDIO ESTADUAL DE ITAQUI
RS;4305355;CHARQUEADAS;;P1707;PPL - INSTITUTO PENAL DE CHARQUEADAS
AC;1200401;RIO BRANCO;;P1709;PPL - CENTRO SOCIOEDUCATIVO SANTA JULIANA
ES;3202405;GUARAPARI;;P171;PPL - CENTRO DE DETENCAO PROVISORIA DE GUARAPARI  CDPG
SC;4208203;ITAJAI;;P1715;PPL - PRESIDIO FEMININO REGIONAL DE ITAJAI
SC;4209102;JOINVILLE;;P1716;PPL - PENITENCIARIA INDUSTRIAL DE JOINVILLE
RS;4302808;CACAPAVA DO SUL;;P1719;PPL - PRESIDIO ESTADUAL DE CACAPAVA DO SUL
ES;3200904;BARRA DE SAO FRANCISCO;;P172;PPL - PENITENCIARIA REGIONAL DE BARRA DE SAO FRANCISCO
RS;4314407;PELOTAS;;P1720;PPL - PRESIDIO REGIONAL DE PELOTAS
RS;4314902;PORTO ALEGRE;;P1721;PPL - PATRONATO LIMA DRUMMOND
RS;4314902;PORTO ALEGRE;;P1722;PPL - PRESIDIO ESTADUAL FEMININO MADRE PELLETIER
RS;4317202;SANTA ROSA;;P1723;PPL - PRESIDIO ESTADUAL DE SANTA ROSA  PESR
RJ;3302205;ITAPERUNA;;P1727;PPL - PRESIDIO NORBERTO FERREIRA DE MORAES  SEAPNF
RJ;3304557;RIO DE JANEIRO;;P1729;PPL - INSTITUTO PENAL BENJAMIN DE MORAES FILHO  SEAPBM
ES;3203205;LINHARES;;P173;PPL - PENITENCIARIA REGIONAL DE LINHARES
RJ;3303302;NITEROI;;P1730;PPL - HOSPITAL DE CUSTODIA E TRATAMENTO PSIQUIATRICO HENRIQUE ROXO  SEAPHR
RJ;3302270;JAPERI;;P1731;PPL - PRESIDIO JOAO CARLOS DA SILVA  SEAPJC
PA;1506500;SANTA IZABEL DO PARA;;P1732;PPL - HOSPITAL GERAL PENITENCIARIO
