SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PR;4125506;SÃO JOSÉ DOS PINHAIS;60138;G21767;COL MILENIUM
PR;4125506;SÃO JOSÉ DOS PINHAIS;60141;G33256;BOM JESUS / FAE SAO JOSE DOS PINHAIS
PR;4125506;SÃO JOSÉ DOS PINHAIS;60136;G33260;FIEP SESI SENAI IEL
PR;4125506;SÃO JOSÉ DOS PINHAIS;60134;G3511;CE COSTA VIANA
PR;4125506;SÃO JOSÉ DOS PINHAIS;60140;G3523;FAC DA INDUSTRIA - IEL
PR;4125506;SÃO JOSÉ DOS PINHAIS;60139;G3523;FAC DA INDUSTRIA - IEL
PR;4126256;SARANDI;60088;G1822;CE OLAVO BILAC
PR;4126256;SARANDI;60092;G31607;CE HELENA KOLODY
PR;4126256;SARANDI;60091;G33258;EM MAURO PADILHA
PR;4126256;SARANDI;60087;G33259;EM SAO FRANCISCO DE ASSIS
PR;4126256;SARANDI;60090;G33261;EM MACHADO DE ASSIS
PR;4126256;SARANDI;60089;G33262;EM CRIANCA ESPERANCA
PR;4128203;UNIÃO DA VITÓRIA;60156;G515;UNIUV FM CENTRO UNIV DA CIDADE DE UNIAO DA VITORIA
RJ;3301009;CAMPOS DOS GOYTACAZES;70304;G31426;COL BITTENCOURT
RJ;3301702;DUQUE DE CAXIAS;60072;G18107;UNIV ESTACIO DE SA - CAMPUS DUQUE DE CAXIAS
RJ;3303302;NITERÓI;60083;G15270;CENTRO UNIVERSITARIO LA SALLE DO RIO DE JANEIRO
RJ;3303302;NITERÓI;60082;G18785;COL LA SALLE ENSINO MEDIO
RJ;3303302;NITERÓI;60079;G265;UNIVERSO UNIV SALGADO DE OLIVEIRA - BLOCO A
RJ;3303302;NITERÓI;60080;G265;UNIVERSO UNIV SALGADO DE OLIVEIRA - BLOCO A
RJ;3303302;NITERÓI;60081;G4749;UNIVERSO UNIV SALGADO DE OLIVEIRA - BLOCO B
RJ;3303500;NOVA IGUAÇU;60071;G31568;UNIGRANRIO - CAMPUS NOVA IGUAÇU
RJ;3304524;RIO DAS OSTRAS;60070;G11594;CNEC  -  FACULDADE CENECISTA DE RIO DAS OSTRAS
RJ;3304557;RIO DE JANEIRO;60073;G10874;FAC MORAES JUNIOR MACKENZIE RIO -UNID BUENOS AIRES
RJ;3304557;RIO DE JANEIRO;60078;G1126;FEUC
RJ;3304557;RIO DE JANEIRO;60075;G12148;FAC INTEGRADAS SÃO CAMILO
RJ;3304557;RIO DE JANEIRO;60077;G16688;IBMR - BOTAFOGO
RJ;3304557;RIO DE JANEIRO;70305;G284;UNIV ESTACIO DE SA - CAMPUS PRAÇA XI
RJ;3304557;RIO DE JANEIRO;60074;G284;UNIV ESTACIO DE SA - CAMPUS PRAÇA XI
RJ;3304557;RIO DE JANEIRO;60076;G7000;UNIV ESTACIO DE SA - CAMPUS NORTE SHOPPING
RJ;3304904;SÃO GONÇALO;70306;G33272;EE CONEGO GOULART
RN;2402006;CAICÓ;60004;G14820;COL UNVIERSITARIO DE CAICO - CUCA
RN;2402006;CAICÓ;60003;G2146;COL DIOCESANO SERIDOENSE
RN;2407203;MACAU;60005;G1218;EE PROFA CLARA TETEO
RN;2407203;MACAU;60006;G33263;ESCOLA RESSURREICAO
RN;2408102;NATAL;60007;G508;COL MARISTA DE NATAL
RN;2408102;NATAL;60009;G9155;COL NOSSA SENHORA DAS NEVES
RN;2408102;NATAL;60008;G9155;COL NOSSA SENHORA DAS NEVES
RN;2409407;PAU DOS FERROS;60011;G18766;COL EDUCANDARIO IMACULADA CONCEICAO
RN;2409407;PAU DOS FERROS;60010;G737;COL CURSO EVOLUCAO
RO;1100205;Porto Velho;9710;P000012258;EEEFM John Kennedy
RS;4301602;Bagé;9333;P000014805;URCAMP - Campus Central
RS;4303509;Camaquã;9332;P000014770;Fundação de Ensino Superior da Região Centro-Sul /   FUNDASUL
RS;4319802;São Vicente do Sul;9334;P000011606;EEEM São Vicente
RS;4319802;São Vicente do Sul;9335;P000016777;EMEF Coqueiros
RS;4319802;São Vicente do Sul;9336;P000027342;Escola Municipal de Ensino Fundamental Doutor Ayres Cecconi
RS;4320008;Sapucaia do Sul;9331;P000006314;IEE Rubén Darío
RS;4320008;Sapucaia do Sul;9330;P000015730;Colégio ULBRA São Lucas
SC;4205407;FLORIANÓPOLIS;60170;G14520;UNIV DO SUL DE SANTA CATARINA - UNISUL CENTRO
SC;4205407;FLORIANÓPOLIS;60171;G29065;SISTEMA DE ENSINO ENERGIA
SC;4205704;GAROPABA;70309;G31446;EEB MARIA CORREA SAAD
SE;2800308;Aracaju;9716;P000005324;Escola Estadual Professora Judite Oliveira
SE;2806701;São Cristóvão;9365;P000003069;Escola Estadual Armindo Guaraná
SE;2806701;São Cristóvão;9363;P000006106;Colégio Estadual Professora Glorita Portugal
SE;2806701;São Cristóvão;9362;P000007555;Colégio Estadual Professor Hamilton Alves Rocha
SE;2806701;São Cristóvão;9367;P000010217;Escola Estadual Professora Olga Barreto
SE;2806701;São Cristóvão;9369;P000011946;Escola Municipal Doutor Martinho de Oliveira Bravo
SE;2806701;São Cristóvão;9364;P000024623;Colégio Magistral
SE;2806701;São Cristóvão;9370;P000025427;Escola Municipal Raimundo Francisco dos Santos
SE;2806701;São Cristóvão;9368;P000027330;ESCOLA ESTADUAL SENADOR PAULO SARASATE
SE;2806701;São Cristóvão;9366;P000027331;ESCOLA ESTADUAL PROFESSOR MANOEL DOS PASSOS DE OLIVEIRA TELES
SE;2806701;São Cristóvão;9361;P000027332;COLÉGIO ESTADUAL DEPUTADO ELÍSIO CARMELO
SE;2806701;São Cristóvão;9373;P000027333;Instituto Federal de Sergipe Campi São Cristóvão
SE;2806701;São Cristóvão;9372;P000027333;Instituto Federal de Sergipe Campi São Cristóvão
SE;2806701;São Cristóvão;9371;P000027333;Instituto Federal de Sergipe Campi São Cristóvão
SE;2806701;São Cristóvão;9374;P000027333;Instituto Federal de Sergipe Campi São Cristóvão
SP;3550308;SÃO PAULO;70308;G609;ETEC DE SAO PAULO
SP;3550605;SÃO ROQUE;70307;G4233;EE HORACIO MANLEY LANE
TO;1702109;Araguaína;9376;P000003718;FAHESA/ITPAC -Instituto Tocantinense Presidente Antônio Carlos Ltda.
TO;1702109;Araguaína;9375;P000003718;FAHESA/ITPAC -Instituto Tocantinense Presidente Antônio Carlos Ltda.
TO;1713205;Miracema do Tocantins;9377;P000005000;Colégio Tocantins
TO;1713205;Miracema do Tocantins;9378;P000005000;Colégio Tocantins
TO;1718204;Porto Nacional;9379;P000027338;FAAPAC/ ITPAC PORTO NACIONAL
TO;1721000;Palmas;9711;P000016164;Escola Estadual da 403 Sul - Colégio Militar
TO;1721208;Tocantinópolis;9380;P000008735;CENTRO DE ENSINO MÉDIO DEPUTADO DARCY MARINHO
