SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
SP;3550308;SAO PAULO;51861;;FACULDADES METROPOLITANAS UNIDAS (FMU) - R. TAGUÁ - PRÉDIOS 2 E 9
MG;3145307;NOVO CRUZEIRO;51345;;ESCOLA ESTADUAL INÁCIO MURTA
MG;3134202;ITUIUTABA;51361;;UNIVERSIDADE DO ESTADO DE MINAS GERAIS - UNIDADE DE ITUIUTABA
MG;3148004;PATOS DE MINAS;51372;;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS UNIPAM
MG;3148103;PATROCINIO;51374;;ESCOLA ESTADUAL PROFESSORA ORMY ARAÚJO AMARAL
MG;3106200;BELO HORIZONTE;51322;;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS PUC MG CAMPUS BARREIRO
MG;3171303;VICOSA;51384;;UNIVERSIDADE FEDERAL DE VIÇOSA - PAVILHÃO DE AULAS II - PVB
MG;3141801;MINAS NOVAS;51347;;ESCOLA MUNICIPAL GABRIELA LEITE ARAÚJO
SP;3531100;MONGAGUA;51908;;EMEF SIRANA KOUKDJIAN
SP;3548500;SANTOS;51912;;UNISANTA - BLOCO M
SP;3515004;EMBU DAS ARTES;51887;;EE PROFESSOR EDE WILSON GONZAGA
PI;2210805;SIMPLICIO MENDES;50213;;POLO DE APOIO PRESENCIAL UAB ANTÔNIO DE MOURA FÉ
MT;5103403;CUIABA;50230;;FACULDADE INVEST - FACULDADE INVEST DE CIÊNCIAS E TECNOLOGIA
PA;1507904;SOURE;50061;;EEEFM PROFESSOR GASPARINO BATISTA DA SILVA
PA;1506138;REDENCAO;50084;;EEEM PROFª. DEUZUITA PEREIRA DE QUEIROZ
PA;1506807;SANTAREM;50101;;UFOPA - UNIDADE TAPAJÓS
PI;2200608;ANGICAL DO PIAUI;50189;;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI -  CAMPUS ANGICAL
PI;2201101;AVELINO LOPES;50190;;POLO UAB DE AVELINO LOPES
PA;1505205;OEIRAS DO PARA;50050;;EMEF JERÔNIMO MILHOMEM TAVARES
MT;5101308;ARENAPOLIS;50222;;ESCOLA ESTADUAL GOVERNADOR JOÃO PONCE DE ARRUDA
PA;1507953;TAILANDIA;50063;;EEEM SÃO FRANCISCO DE ASSIS
PA;1501808;BREVES;50023;;INSTITUTO FEDERAL DO PARA CAMPUS DE BREVES-IFPA
PA;1503200;IGARAPE-ACU;50029;;ESCOLA ESTADUAL JOSÉ ELIAS EMIN
AP;1600501;OIAPOQUE;50002;;CAMPUS BINACIONAL DE OIAPOQUE - UNIFAP
PA;1507201;SAO DOMINGOS DO CAPIM;50030;;EEEFM. DR. MAROJA NETO
PA;1501204;BAIAO;50045;;UNIVERSIDADE FEDERAL DO PARA-POLO BAIÃO
PA;1501907;BUJARU;50026;;E. M. E. F. MARIA JOSÉ OLIVEIRA FARO
PE;2613909;SERRA TALHADA;50415;;FAMA FACULDADES AGGEU MAGALHÃES
PB;2504009;CAMPINA GRANDE;50481;;UFCG - CAMPUS CAMPINA GRANDE
MS;5005806;NIOAQUE;50436;;ESCOLA MUNICIPAL GUILHERME CORRÊA DA SILVA
PB;2501807;BAYEUX;50452;;ESCOLA TÉCNICA ESTADUAL DE BAYEUX
PB;2507606;JUAREZ TAVORA;50468;;ECI DOM ADAUTO
PE;2601201;ARCOVERDE;50350;;ETE PROFESSOR FRANCISCO JONAS FEITOSA COSTA
PE;2614600;TABIRA;50359;;ESCOLA ARNALDO ALVES CAVALCANTI
AC;1200708;XAPURI;50113;;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ACRE - IFAC - CAMPUS XAPURI
AM;1302405;LABREA;50146;;INSTITUTO FEDERAL DO AMAZONAS - IFAM CAMPUS LÁBREA
AC;1200336;MANCIO LIMA;50107;;ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E EJA BELARMINO DE MENDONÇA
PI;2207801;PAULISTANA;50180;;CETI LUCINETE SANTANA DA SILVA
SE;2806701;SAO CRISTOVAO;50286;;COLÉGIO ESTADUAL PROFESSORA GLORITA PORTUGAL
MT;5105101;JUARA;50243;;ESCOLA ESTADUAL DE DESENVOLVIMENTO INTEGRAL JOSÉ DIAS
MA;2100501;ALTO PARNAIBA;50301;;C. E. VITORINO FREIRE
MT;5107180;RIBEIRAO CASCALHEIRA;50256;;POLO UAB RUI BARBOSA
MA;2110500;SAO BENTO;50334;;C. E. DOM LUÍS DE BRITO
MA;2102101;BREJO;50313;;CENTRO DE ENSINO CÂNDIDO MENDES
AL;2700300;ARAPIRACA;50491;;ESCOLA ESTADUAL DE EDUCAÇÃO BÁSICA PROFESSOR JOSÉ QUINTELLA CAVALCANTI
CE;2309409;NOVO ORIENTE;50543;;EEEP MARIA EUDES BEZERRA VERAS
CE;2308104;MAURITI;50535;;EEEP PADRE JOÃO BOSCO DE LIMA
AL;2706109;OURO BRANCO;50512;;EMEB AUGUSTO ALVES DA GRAÇA
AL;2703106;IGACI;50513;;ESCOLA ESTADUAL MARIA AMÉLIA SAMPAIO
RS;4303509;CAMAQUA;51129;;E. E. E. F. MANOEL DA SILVA PACHECO
BA;2927408;SALVADOR;50780;;FACULDADE UNIME ANHANGUERA DE SALVADOR (UNIDADE SHOPPING PARALELA)
BA;2914406;IRAQUARA;50782;;COLÉGIO ESTADUAL DE TEMPO INTEGRAL DE IRAQUARA
RS;4306809;ENCANTADO;51154;;INSTITUTO ESTADUAL DE EDUCAÇÃO MONSENHOR SCALABRINI
ES;3202454;IBATIBA;51036;;EMEF EUNICE PEREIRA SILVEIRA
RS;4303103;CACHOEIRINHA;51110;;EEEM GUIMARÃES ROSA
GO;5213103;MINEIROS;51010;;ESCOLA MUNICIPAL MARIA EDUARDA CONDINHO FILGUEIRAS
RS;4319000;SAO MARCOS;51083;;COLÉGIO ESTADUAL SÃO MARCOS
RS;4300109;AGUDO;51064;;POLO UAB DE AGUDO
RS;4300877;ARARICA;51065;;EMEF LENI ADIR KRUPP
RS;4310207;IJUI;51093;;EEEF RUI BARBOSA (RUIZINHO)
RS;4311601;LIBERATO SALZANO;51095;;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL HENRIQUE DIAS
GO;5213087;MINACU;51011;;CENTRO DE ENSINO EM PERÍODO INTEGRAL MINISTRO SANTIAGO DANTAS
BA;2919553;LUIS EDUARDO MAGALHAES;50755;;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA (UFOB) - CAMPUS LUÍS EDUARDO MAGALHÃES
BA;2911105;FORMOSA DO RIO PRETO;50723;;CENTRO TERRITORIAL DE EDUCAÇÃO PROFISSIONAL ALMIR TEIXEIRA DOS SANTOS
BA;2922508;NAZARE;50776;;COLÉGIO LUZ DO SABER
BA;2917607;JAGUAQUARA;50750;;COLÉGIO LUZIA SILVA
PR;4110102;IMBITUVA;50935;;COLÉGIO ESTADUAL CÍVICO MILITAR ALCIDES MUNHOZ
PR;4119905;PONTA GROSSA;50940;;UNICESUMAR
PR;4119509;PIRAQUARA;50905;;ESCOLA MUNICIPAL JOÃO BATISTA SALGUEIRO
PR;4117701;PALMEIRA;50939;;COLÉGIO ESTADUAL DOM ALBERTO GONÇALVES
GO;5204409;CAIAPONIA;50994;;CEPI NOSSA SENHORA DO MONTESSERRATE
PR;4113205;LAPA;50900;;COLEGIO ESTADUAL SÃO JOSÉ
GO;5215231;NOVO GAMA;50969;;CENTRO DE ENSINO EM PERÍODO INTEGRAL ANTÔNIA CHAVES DAS DORES - DONA NICA
PR;4122206;RIO BRANCO DO SUL;50907;;ESCOLA ESTADUAL PROF MANOEL BORGES DE MACEDO
RN;2404705;IPANGUACU;50627;;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
RN;2401008;APODI;50637;;ESCOLA ESTADUAL PROFESSOR GERSON LOPES
RN;2403251;PARNAMIRIM;50651;;ESCOLA MUNICIPAL PROFESSORA IVANIRA DE VASCONCELOS PAISINHO
BA;2912202;IBICOARA;50661;;ESCOLA DE 1° GRAU NELSON AGUIAR
PR;4126678;TAMARANA;50879;;ESCOLA MUNICIPAL PROFESSORA IRACEMA TORRES ROCHEDO
PR;4103602;CAMBARA;50888;;CECM DR GENEROSO MARQUES- EFM
PR;4117909;PALOTINA;50839;;COLÉGIO ESTADUAL SANTO AGOSTINHO
PR;4108601;GOIOERE;50812;;UNIVERSIDADE ESTADUAL DE MARINGÁ
MG;3127701;GOVERNADOR VALADARES;51299;;FACULDADE ANHANGUERA - UNIDADE GOVERNADOR VALADARES
MG;3120300;CRISTALIA;51221;;ESCOLA ESTADUAL PROFESSOR TUTU
MG;3144805;NOVA LIMA;51318;;ESCOLA ESTADUAL JOÃO FELIPE DA ROCHA
MG;3115102;CASSIA;51216;;ESCOLA ESTADUAL SÃO GABRIEL
MG;3156908;SACRAMENTO;51262;;ESCOLA ESTADUAL ESCRITORA CAROLINA MARIA DE JESUS
MG;3147600;PASSA QUATRO;51250;;ESCOLA ESTADUAL CORONEL ARTUR TIBÚRCIO
CE;2307650;MARACANAU;50593;;EEMTI PROFESSOR ANTÔNIO MARTINS FILHO
TO;1702109;ARAGUAINA;50611;;UNIVERSIDADE FEDERAL DO NORTE DO TOCANTINS - UFNT
CE;2311801;RUSSAS;50561;;CE GOVERNADOR FLÁVIO MÁRCILIO
CE;2308906;MORRINHOS;50600;;CORONEL VIRGÍLIO TÁVORA
SP;3552205;SOROCABA;51773;;FACULDADE ANHANGUERA DE SOROCABA
SP;3517406;GUAIRA;51788;;E.E. ENOCH GARCIA LEAL
SP;3507803;BRODOWSKI;51789;;E.E CEL. JOSÉ ALEIXO DA SILVA PASSOS
SP;3523206;ITARARE;51732;;E. E. HEITOR GUIMARÃES CORTES
SP;3548906;SAO CARLOS;51752;;UNICEP CAMPUS II
SP;3544301;ROSEIRA;51817;;FARO FACULDADE DE ROSEIRA
MG;3161106;SAO FRANCISCO;51426;;UNIMONTES/CAMPUS SÃO FRANCISCO
SP;3544251;ROSANA;51680;;UNESP CAMPUS DE ROSANA
SP;3553807;TAQUARITUBA;51648;;E.E JOSÉ PENNA
SP;3526407;LARANJAL PAULISTA;51727;;EM QUINZINHO DO AMARAL
SP;3505203;BARIRI;51649;;E.M. PROF. EURICO ACÇOLINI
SP;3556206;VALINHOS;51716;;ANHANGUERA
SP;3541604;PROMISSAO;51663;;ESCOLA ESTADUAL PROFESSOR ORLANDO DONDA
RJ;3302007;ITAGUAI;51597;;ESCOLA ESTADUAL CLODOMIRO VASCONCELOS
RJ;3302908;MIGUEL PEREIRA;51604;;ESCOLA MUNICIPAL CORONEL EDMUNDO MACEDO SOARES E SILVA
RJ;3304557;RIO DE JANEIRO;51576;;UNIVERSIDADE VEIGA DE ALMEIDA (UVA)
SC;4208500;ITUPORANGA;51530;;ESCOLA DE EDUCAÇÃO BÁSICA ALEIXO DELLAGIUSTINA
SC;4208401;ITAPIRANGA;51539;;UCEFF
SC;4212007;PALMA SOLA;51527;;EEB CLAUDINO CRESTANI
SC;4207700;IPUMIRIM;51501;;NÚCLEO EDUCACIONAL MUNICIPAL JOÃO CANTON
SP;3550308;SAO PAULO;51858;;UNIVERSIDADE ANHEMBI MORUMBI - CAMPUS MOÓCA
SP;3508504;CACAPAVA;51825;;FACULDADE SANTO ANTÔNIO
SP;3518404;GUARATINGUETA;51834;;UNESP - FACULDADE DE ENGENHARIA
SP;3508108;BURITAMA;51839;;EE ALVARO ALVIM
MG;3105608;BARBACENA;51352;;UNIPAC - BARBACENA - CAMPUS BONIFÁCIO ANDRADA
MG;3152501;POUSO ALEGRE;51377;;UNIVÁS - UNIVERSIDADE DO VALE DO SAPUCAÍ
MG;3129806;IBIRITE;51324;;ESCOLA ESTADUAL PEDRO EVANGELISTA DINIZ
MG;3135803;JEQUITINHONHA;51343;;ESCOLA ESTADUAL SÃO MIGUEL
SP;3552809;TABOAO DA SERRA;51896;;UNIFECAF
SP;3550308;SAO PAULO;51893;;FACULDADES METROPOLITANAS UNIDAS (FMU) CAMPUS SANTO AMARO - PRÉDIO 30 E 31
SP;3550308;SAO PAULO;51894;;FACULDADES METROPOLITANAS UNIDAS (FMU) CAMPUS SANTO AMARO - PRÉDIO 30 E 31
SP;3518305;GUARAREMA;51916;;E.E IVAN BRASIL
SP;3503901;ARUJA;51914;;ESCOLA MUNICIPAL PROFESSORA DALILA FRANCO GARCIA DA SILVA
SP;3518800;GUARULHOS;51925;;FACULDADE ANHANGUERA (CAMPUS PIO XII)
PI;2211209;URUCUI;50185;;UNIDADE ESCOLAR LOURDES CURY
PA;1504802;MONTE ALEGRE;50096;;EEEM FRANCISCO NOBRE DE ALMEIDA
PA;1500800;ANANINDEUA;50036;;EEEFM LUIZ NUNES DIREITO
PA;1500602;ALTAMIRA;50008;;EEEM POLIVALENTE DE ALTAMIRA
PA;1503101;GURUPA;50042;;EMEF RAIMUNDO RIBEIRO DIAS
PA;1504604;MOCAJUBA;50046;;EEEM PROFESSORA ISAURA BAIA
MS;5007406;RIO VERDE DE MATO GROSSO;50427;;ANHANGUERA
PB;2507507;JOAO PESSOA;50455;;UFPB - CA
MS;5005707;NAVIRAI;50440;;EE. JURACY ALVES CARDOSO
PE;2615706;TRIUNFO;50416;;ESCOLA ESTADUAL MONSENHOR LUIZ SAMPAIO
PE;2602308;BONITO;50361;;ESCOLA TÉCNICA ESTADUAL CÉLIA DE SOUZA LEÃO ARRAES DE ALENCAR
AM;1302603;MANAUS;50143;;UNIVERSIDADE NILTON LINS - CAMPUS PARQUE DAS LARANJEIRAS
RO;1100023;ARIQUEMES;50148;;CEEJAAR - CENTRO ESTADUAL DE EDUCAÇÃO DE JOVENS E ADULTOS DE ARIQUEMES
RO;1100155;OURO PRETO DO OESTE;50159;;EEEFM JOAQUIM DE LIMA AVELINO
RO;1100098;ESPIGAO D OESTE;50152;;E.M.E.F TEOBALDO FERREIRA
AM;1301852;IRANDUBA;50124;;ESCOLA ESTADUAL ISAÍAS VASCONCELOS
AM;1304104;TAPAUA;50132;;NÚCLEO DE ENSINO SUPERIOR DE TAPAUÁ - UEA
RR;1400209;CARACARAI;50169;;ESCOLA ESTADUAL PRESIDENTE CASTELO  BRANCO
RR;1400456;PACARAIMA;50171;;ESCOLA MUNICIPAL CASIMIRO DE ABREU
MT;5105580;MARCELANDIA;50245;;ESCOLA ESTADUAL PAULO FREIRE
MT;5106257;NOVA XAVANTINA;50249;;E E MILITAR TIRADENTES CB PM DANNER MAIA BARBOSA
MT;5107040;PRIMAVERA DO LESTE;50253;;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO MATO GROSSO CAMPUS PRIMAVERA DO LESTE
MA;2102325;BURITICUPU;50294;;C. E. DR. FERNANDO CASTRO
MA;2101707;BARREIRINHAS;50306;;U. I. MODULO EDUCACIONAL
MT;5106653;PONTAL DO ARAGUAIA;50250;;ESCOLA ESTADUAL SÃO MIGUEL
MA;2102036;BOM JESUS DAS SELVAS;50307;;CENTRO DE ENSINO LUIZ SABRY AZAR
CE;2302503;BREJO SANTO;50534;;UFCA - CAMPUS DE BREJO SANTO
AL;2707107;PIRANHAS;50518;;ESCOLA ESTADUAL DE XINGÓ II
AL;2704708;MARECHAL DEODORO;50506;;ESCOLA MUNICIPAL PREFEITO EDIVAL LEMOS SANTOS
RS;4314100;PASSO FUNDO;51125;;FACULDADE IDEAU
RS;4311007;JAGUARAO;51132;;EEEF JOAQUIM CAETANO DA SILVA
RS;4314605;PIRATINI;51135;;UNOPAR
RS;4308904;GETULIO VARGAS;51121;;INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL DO ALTO URUGUAI - CAMPUS 2 - FACULDADE IDEAU
BA;2932101;UBAIRA;50796;;COLÉGIO ESTADUAL BALBINO MUNIZ BARRETO
ES;3204708;SAO GABRIEL DA PALHA;51035;;EEEFM ILDA FERREIRA DA FONSECA MARTINS
ES;3204500;SANTA LEOPOLDINA;51045;;EEEFM ALICE HOLZMEISTER
ES;3205069;VENDA NOVA DO IMIGRANTE;51054;;FAVENI
RS;4306601;DOM PEDRITO;51069;;ESCOLA ESTADUAL DE ENSINO MÉDIO NOSSA SENHORA DO PATROCÍNIO
GO;5218805;RIO VERDE;51015;;COLÉGIO ESTADUAL EUGÊNIO JARDIM
ES;3200904;BARRA DE SAO FRANCISCO;51025;;ESCOLA MUNICIPAL JOAO BASTOS
ES;3201605;CONCEICAO DA BARRA;51046;;EEEM PROFESSOR JOAQUIM FONSECA
RS;4307906;FARROUPILHA;51079;;COLÉGIO ESTADUAL FARROUPILHA
RS;4308003;FAXINAL DO SOTURNO;51088;;DOM ANTÔNIO REIS
BA;2909802;CRUZ DAS ALMAS;50775;;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA (UFRB) - PAVILHÃO DE AULAS II
BA;2928703;SANTO ANTONIO DE JESUS;50777;;CENTRO DE CIÊNCIAS DA SAÚDE-  UFRB
BA;2903904;BOM JESUS DA LAPA;50688;;UNIVERSIDADE DO ESTADO DA BAHIA (UNEB) - DCHT - CAMPUS XVII
BA;2908408;CONCEICAO DO COITE;50705;;UNEB - DEPARTAMENTO DE EDUCAÇÃO (DEDC) - CAMPUS XIV
PR;4109708;IBAITI;50926;;UNOPAR ANHANGUERA POLO IBAITI
GO;5208004;FORMOSA;50971;;UNIVERSIDADE ESTADUAL DE GOIÁS - (UEG) - UNIDADE DE FORMOSA
PR;4114302;MANDIRITUBA;50901;;ESCOLA MUNICIPAL BOM JESUS - EIEF
PR;4106308;CORBELIA;50913;;COLÉGIO ESTADUAL AMÂNCIO MORO - EFMNP
PR;4109500;GUARAQUECABA;50921;;ESCOLA MUNICIPAL ANTÔNIO BARBOSA PINTO
GO;5204508;CALDAS NOVAS;50989;;INTEGRA - FACULDADES INTEGRADAS DA AMÉRICA DO SUL
DF;5300108;Brasília;50656;;INSTITUTO FEDERAL DE BRASÍLIA (IFB) - CAMPUS BRASÍLIA
DF;5300108;Brasília;50657;;UNIP
TO;1718204;PORTO NACIONAL;50618;;CENTRO DE ENSINO MÉDIO FÉLIX CAMOA
RN;2407302;MARCELINO VIEIRA;50634;;POLO UNIVERSITARIO UAB DE MARCELINO VIEIRA
DF;5300108;Brasília;50659;;CENTRO UNIVERSITÁRIO ESTÁCIO - (ANTIGA FACITEC)
RN;2414407;TOUROS;50653;;ESCOLA ESTADUAL TABELIÃO JÚLIO MARIA
BA;2917003;ITIUBA;50668;;COLÉGIO ESTADUAL ARY SILVA
BA;2917409;JACARACI;50669;;CENTRO EDUCACIONAL MUNICIPAL JULIÊTA CARDOSO DAVID
BA;2931004;TANHACU;50678;;CENTRO EDUCACIONAL DE TANHAÇU
PR;4124806;SAO JOAO;50877;;ESCOLA MUNICIPAL CASTRO ALVES
PR;4104303;CAMPO MOURAO;50811;;CEI- CENTRO EDUCACIONAL INTEGRADO
PR;4124103;SANTO ANTONIO DA PLATINA;50817;;FANORPI - SANTO ANTÔNIO DA PLATINA
PR;4105904;COLORADO;50809;;ESCOLA MUNICIPAL PAULO FREIRE
PR;4105805;COLOMBO;50894;;COLÉGIO ESTADUAL ANTÔNIO LACERDA BRAGA
PR;4121208;QUITANDINHA;50873;;UNINTER POLO QUITANDINHA
MG;3130903;INHAPIM;51279;;ESCOLA MUNICIPAL IONE AMBROSINA DE SIQUEIRA
MG;3116605;CLAUDIO;51309;;ESCOLA ESTADUAL QUINTO ALVES TOLENTINO
MG;3108107;BONFIM;51207;;ESCOLA MUNICIPAL SEBASTIÃO TRIGUEIRO
RS;4317301;SANTA VITORIA DO PALMAR;51194;;COLÉGIO ESTADUAL SANTA VITÓRIA DO PALMAR
MG;3134905;JACUTINGA;51238;;ESCOLA ESTADUAL JÚLIO BRANDÃO
MG;3110905;CAMPANHA;51209;;ESCOLA ESTADUAL VITAL BRASIL
CE;2304202;CRATO;50584;;EEEP MARIA VIOLETA ARRAES DE ALENCAR GERVAISEAU
SP;3540606;PORTO FELIZ;51770;;CENTRO ESTADUAL DE EDUCAÇÃO TECNOLÓGICA PAULA SOUZA E UNIVERSIDADE DO ESTADO DE SÃO PAULO- UNIVESP
SP;3529302;MATAO;51783;;ESCOLA MUNICIPAL ADELINO BORDIGNON
SP;3522604;ITAPIRA;51748;;ETEC JOÃO MARIA STEVANATTO
SP;3549706;SAO JOSE DO RIO PARDO;51759;;E.E. CÂNDIDO RODRIGUES
SP;3554508;TIETE;51775;;EMEB PROFESSOR MILTON SOARES DE CAMARGO
SP;3553005;TAGUAI;51777;;ESCOLA MUNICIPAL PADRE GIOVANNI FERRETI
SP;3529708;MIGUELOPOLIS;51802;;ETEC LAURINDO ALVES DE QUEIROZ
SP;3502903;ARACOIABA DA SERRA;51762;;E.E. PROFESSORA MARIA ANGELICA BAILLOT
MG;3118809;CORACAO DE JESUS;51428;;ESCOLA ESTADUAL PREFEITO ARISTIDES BATISTA
SC;4200705;ALFREDO WAGNER;51457;;EEB SILVA JARDIM
MG;3160702;SANTOS DUMONT;51387;;ESCOLA ESTADUAL VIEIRA MARQUES
SC;4212908;PINHALZINHO;51478;;EEB JOSE MARCOLINO ECKERT
MG;3169406;TRES PONTAS;51445;;ESCOLA ESTADUAL DEPUTADO TEODÓSIO BANDEIRA
SP;3541406;PRESIDENTE PRUDENTE;51677;;FATEC DE PRESIDENTE PRUDENTE
SP;3520509;INDAIATUBA;51709;;FACULDADE UNIMAX
SP;3534708;OURINHOS;51668;;CENTRO UNIVERSITÁRIO DE OURINHOS-UNIFIO
SP;3536505;PAULINIA;51712;;COLÉGIO COSMOS
SP;3511409;CERQUEIRA CESAR;51646;;E.E. PROF. JOSÉ LEITE PINHEIRO
SP;3505302;BARRA BONITA;51651;;FACULDADE GRAN TIETE
RJ;3303609;PARACAMBI;51614;;INSTITUTO FEDERAL DO RIO DE JANEIRO - PARACAMBI
SP;3528007;MACATUBA;51633;;EE FERNANDO VALEZI
SP;3537701;PIACATU;51634;;EMEF PROF ELADIO ROSSETO
RJ;3304557;RIO DE JANEIRO;51581;;UNIVERSIDADE ESTÁCIO DE SÁ  - CAMPUS TAQUARA R9
SC;4207007;ICARA;51483;;E.E.B. PROFESSORA MARIA DA GLÓRIA SILVA
SC;4216701;SAO JOSE DO CEDRO;51542;;UNINTER
RJ;3305505;SAQUAREMA;51557;;COLÉGIO ESTADUAL OLIVEIRA VIANA
SC;4209607;LAURO MULLER;51517;;EEB WALTER HOLTHAUSEN
SP;3524808;JALES;51846;;UNIJALES - CENTRO UNIVERSITÁRIO DE JALES
MG;3139409;MANHUACU;51364;;ESCOLA DO FUTURO PRÉDIO IV
MG;3155801;RIO POMBA;51329;;ESCOLA ESTADUAL PROFESSOR JOSÉ BORGES DE MORAIS
SP;3513801;DIADEMA;51897;;EE SYLVIA RAMOS ESQUIVEL
SP;3548500;SANTOS;51911;;UNISANTA - BLOCO M
SP;3528502;MAIRIPORA;51926;;EE PROFA. HERMELINA DE ALBUQUERQUE PASSARELLA
SP;3545001;SALESOPOLIS;51920;;E. E. PROFª OLGA CHAKUR FARAH
PI;2200400;ALTOS;50188;;UNIDADE ESCOLAR JOÃO DE PAIVA OLIVEIRA
PI;2207900;PEDRO II;50210;;CEEP - PROFESSORA ANGELINA MENDES BRAGA
PA;1501782;BREU BRANCO;50090;;EEEM SEVERO ALVES
PA;1506187;RONDON DO PARA;50085;;EMEF ADOLFO SOARES DE MORAES
MT;5101803;BARRA DO GARCAS;50224;;CENTRO UNIVERSITÁRIO VALE DO ARAGUAIA
PA;1501808;BREVES;50024;;EMEF BOM JESUS
PA;1502400;CASTANHAL;50027;;FACULDADE ESTACIO DE CASTANHAL
PB;2512101;POMBAL;50474;;EEEFM ARRUDA CÂMARA
MS;5007901;SIDROLANDIA;50430;;ESCOLA ESTADUAL SIDRÔNIO ANTUNES DE ANDRADE
PE;2612505;SANTA CRUZ DO CAPIBARIBE;50365;;ESCOLA TÉCNICA ESTADUAL JOSÉ NIVALDO PEREIRA RAMOS
PE;2600500;AGUAS BELAS;50367;;EREM CORONEL NICOLAU SIQUEIRA
PE;2605202;ESCADA;50384;;ETE LUIZ DIAS LINS
RO;1100452;BURITIS;50149;;ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E MÉDIO PROFª ELVANDAS MARIA DE SIQUEIRA
RO;1100205;PORTO VELHO;50161;;EEEFM PROFESSORA FLORA CALHEIROS COTRIN
AM;1300904;CANUTAMA;50144;;ESCOLA ESTADUAL FREI ISIDORO IRIGOYEN UNANUA
PI;2203909;FLORIANO;50178;;UNIVERSIDADE FEDERAL  DO PIAUÍ- CAMPUS FLORIANO
RR;1400308;MUCAJAI;50170;;ESCOLA ESTADUAL PADRE JOSÉ MONTICONE
MT;5107958;TANGARA DA SERRA;50265;;ESCOLA ESTADUAL 13 DE MAIO
SE;2800308;ARACAJU;50272;;ESTÁCIO ARACAJU
SE;2805505;POCO VERDE;50283;;CENTRO DE EXCELÊNCIA EPIFÂNIO DÓRIA
SE;2800209;AQUIDABA;50268;;COLÉGIO ESTADUAL NAÇÕES UNIDAS
MA;2108207;PEDREIRAS;50330;;FACULDADE DE EDUCAÇÃO MEMORIAL ADELAIDE FRANCO - FEMAF
MT;5104104;GUARANTA DO NORTE;50239;;ESCOLA ESTADUAL PROFESSOR ELCIO PRATES
MA;2112308;TUNTUM;50329;;CENTRO EDUCA MAIS ESTADO DO MARANHÃO
AL;2702405;DELMIRO GOUVEIA;50498;;UNIVERSIDADE FEDERAL DE ALAGOAS - CAMPUS SERTÃO
AL;2702306;CORURIPE;50516;;EMEB CLÁUDIO DANIEL GAMA AMORIM
CE;2304103;CRATEUS;50542;;EEMTI LIONS CLUB
PB;2516300;SUME;50488;;UFCG - CDSA CAMPUS SUME
AL;2703205;IGREJA NOVA;50499;;ESCOLA ESTADUAL ALFREDO RÊGO
CE;2302701;CAMPOS SALES;50538;;EEEP PRESIDENTE MÉDICI
CE;2307635;MADALENA;50532;;E.E.M. ALFREDO MACHADO
RS;4304507;CANGUCU;51130;;ESCOLA TÉCNICA ESTADUAL CANGUÇU
BA;2930105;SENHOR DO BONFIM;50792;;UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO (UNIVASF)
BA;2904902;CACHOEIRA;50793;;CENTRO DE ARTES HUMANIDADES E LETRAS
BA;2931350;TEIXEIRA DE FREITAS;50795;;UNIVERSIDADE DO ESTADO DA BAHIA (UNEB) - DEPARTAMENTO DE EDUCAÇÃO (DEDC) - CAMPUS X
BA;2917300;ITUBERA;50798;;COLÉGIO ESTADUAL IDELZITO ELOY DE ABREU
RS;4320701;SOBRADINHO;51159;;POLO REGIONAL DE ENSINO SUPERIOR A DISTÂNCIA DE SOBRADINHO
BA;2928109;SANTA MARIA DA VITORIA;50790;;UFOB-UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
RS;4316451;SALTO DO JACUI;51149;;EEEM CASTELO BRANCO
RS;4303004;CACHOEIRA DO SUL;51153;;ULBRA CACHOEIRA DO SUL
BA;2902906;BARRA DO CHOCA;50801;;COLÉGIO ESTADUAL DE TEMPO INTEGRAL DE BARRA DO CHOÇA
GO;5208707;GOIANIA;50995;;UNIVERSIDADE FEDERAL DE GOIÁS (UFG) - CENTRO DE AULAS A - AROEIRA
GO;5221601;URUACU;51019;;CENTRO DE ENSINO EM PERÍODO INTEGRAL AEROPORTO
ES;3200409;ANCHIETA;51055;;CENTRO ESTADUAL DE ENSINO MÉDIO EM TEMPO INTEGRAL PAULO PREIRE
