SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PB;2504405;CONCEICAO;80550;G1232;STF REABERTURA - ECI MAESTRO JOSE SIQUEIRA - PREDIO: PRINCIPAL
PB;2512101;POMBAL;80555;G14864;STF REABERTURA - EMEF DECISAO - PREDIO: PRINCIPAL
PE;2609501;NAZARE DA MATA;80439;G1516;STF REABERTURA - EE DON VIEIRA - PREDIO: CORREDOR A
MG;3101706;ALMENARA;10371;F01025;STF REABERTURA - PRESIDIO DE ALMENARA
MG;3157203;SANTA BARBARA;10268;F01027;STF REABERTURA - APAC DE SANTA BARBARA
MG;3106200;BELO HORIZONTE;10272;F01067;STF REABERTURA - CENTRO SOCIOEDUCATIVO SANTA TEREZINHA CSEST
PI;2205508;JOSE DE FREITAS;30145;F02625;STF REABERTURA - ESCOLA MUNICIPAL AGRIPINA PORTELA
PE;2613909;SERRA TALHADA;80467;G12312;STF REABERTURA - EREM IRNERO IGNACIO - PREDIO: PRINCIPAL
RS;4321204;TAQUARA;80946;G11156;STF REABERTURA - EEEM FELIPE MARX - PREDIO: PRINCIPAL
RS;4302808;CACAPAVA DO SUL;80948;G3279;STF REABERTURA - IEE DINARTE RIBEIRO - PREDIO: PRINCIPAL
RS;4316907;SANTA MARIA;80951;G33206;STF REABERTURA - FISMA - PREDIO: PRINCIPAL
PR;4101507;ARAPONGAS;80749;G6269;STF REABERTURA - COL MARQUES - PREDIO: UNICO
PR;4104303;CAMPO MOURAO;80753;G1680;STF REABERTURA - UNESPAR - CAMPUS DE CAMPO MOURAO - PREDIO: E
SP;3552106;SOCORRO;81151;G2611;STF REABERTURA - EE NARCISO PIERONI - PREDIO: PRINCIPAL
SP;3552502;SUZANO;81356;G3960;STF REABERTURA - EE PROF RAUL BRASIL - PREDIO: 2
SP;3518800;GUARULHOS;81357;G3023;STF REABERTURA - FAC INTEGRADAS - PREDIO: 1ABCD
AL;2708006;SANTANA DO IPANEMA;80621;G968;STF REABERTURA - EE PROF MILENO FERREIRA DA SILVA - PREDIO: PRINCIPAL
SE;2800308;ARACAJU;80627;G4072;STF REABERTURA - FAC PIO DECIMO - CAMPUS JABOTIANA - PREDIO: A 2º ANDAR
SE;2800308;ARACAJU;80628;G4072;STF REABERTURA - FAC PIO DECIMO - CAMPUS JABOTIANA - PREDIO: B 4º ANDAR
SE;2800308;ARACAJU;80628;G4072;STF REABERTURA - FAC PIO DECIMO - CAMPUS JABOTIANA - PREDIO: A 4º ANDAR
SE;2801207;CANINDE DE SAO FRANCISCO;80633;G33598;STF REABERTURA - EM MARIA DO CARMO DO NASCIMENTO ALVES - PREDIO: 1
BA;2920502;MARACAS;30541;F00618;STF REABERTURA - COLEGIO NORMAL MUNICIPAL DE MARACAS
BA;2921708;MORRO DO CHAPEU;30544;F00442;STF REABERTURA - ESCOLA MUNICIPAL ADALBERTO PEREIRA
BA;2925303;PORTO SEGURO;30550;F02273;STF REABERTURA - COLEGIO MUNICIPAL DE PORTO SEGURO
PB;2516201;SOUSA;80561;G9408;STF REABERTURA - ECI MESTRE JULIO SARMENTO - PREDIO: BLOCO 02
PB;2504009;CAMPINA GRANDE;80570;G3578;STF REABERTURA - ECI NENZINHA CUNHA LIMA - PREDIO: BLOCO 2
BA;2910727;EUNAPOLIS;10061;F00866;STF REABERTURA - CONJUNTO PENAL DE EUNAPOLIS
BA;2914802;ITABUNA;10066;F00060;STF REABERTURA - CONJUNTO PENAL DE ITABUNA
BA;2927408;SALVADOR;10070;F00862;STF REABERTURA - HOSPITAL DE CUSTODIA E TRATAMENTO
BA;2927408;SALVADOR;10075;F01157;STF REABERTURA - CONJUNTO PENAL FEMININO
MG;3121605;DIAMANTINA;10375;F00492;STF REABERTURA - PRESIDIO REGIONAL DE DIAMANTINA
MG;3143104;MONTE CARMELO;10378;F00152;STF REABERTURA - PRESIDIO DE MONTE CARMELO
MG;3133402;ITAPAGIPE;10386;F02449;STF REABERTURA - PRESIDIO DE ITAPAGIPE
MG;3154606;RIBEIRAO DAS NEVES;10296;F02061;STF REABERTURA - CENTRO SOCIOEDUCATIVO DE RIBEIRAO DAS NEVES  CSERN
PI;2211001;TERESINA;30157;F00979;STF REABERTURA - COLEGIO ESTADUAL ZACARIAS DE GOIS
RS;4302105;BENTO GONCALVES;80841;G4247;STF REABERTURA - CARVI - UNIV DA REGIAO DOS VINHEDOS - PREDIO: BL A
RS;4305108;CAXIAS DO SUL;80844;G14366;STF REABERTURA - UNIFTEC - CENTRO UNIVERSITARIO - PREDIO: 1
SC;4202404;BLUMENAU;80959;G33180;STF REABERTURA - UNIASSELVI - CENTRO UNIVERSITARIO DANTE - PREDIO: A
SC;4204608;CRICIUMA;80966;G45724;STF REABERTURA - UNESC - UNIV DO EXTREMO SUL CATARINENSE - PREDIO: BLOCO P
PR;4109807;IBIPORA;80762;G2210;STF REABERTURA - CE OLAVO BILAC - PREDIO: 01
PR;4113700;LONDRINA;80763;G8207;STF REABERTURA - IEEL - INSTITUTO DE EDUCACAO ESTADUAL DE LONDRINA - PREDIO: BL 02
SP;3510500;CARAGUATATUBA;81242;G6960;STF REABERTURA - EE COLONIA DOS PESCADORES - PREDIO: PRINCIPAL
SP;3502705;APIAI;81164;G2082;STF REABERTURA - EE PROFA REGINA DIAS ANTUNES DA SILVA - PREDIO: PRINCIPAL
SP;3508405;CABREUVA;81171;G4681;STF REABERTURA - EE CAPITAO VITORIO TOGNI - PREDIO: II
SP;3523404;ITATIBA;81173;G12773;STF REABERTURA - COL OBJETIVO DE ITATIBA - PREDIO: PREDIO 2
SP;3528502;MAIRIPORA;81361;G3500;STF REABERTURA - EE PROFA HERMELINA DE ALBUQUERQUE PASSARELLA - PREDIO: I
SP;3550308;SAO PAULO;81364;G47146;STF REABERTURA - INSTITUTO MADRE MAZZARELLO - PREDIO: PRINCIPAL
RJ;3304904;SAO GONCALO;81015;G17008;STF REABERTURA - CIEP 246 - PROFA ADALGISA CABRAL DE FARIA - PREDIO: PRINCIPAL
RJ;3304904;SAO GONCALO;81016;G5541;STF REABERTURA - CE WALTER ORLANDINE - PREDIO: PRINCIPAL
SE;2804201;MONTE ALEGRE DE SERGIPE;80647;G2803;STF REABERTURA - CE 28 DE JANEIRO - PREDIO: UNICO
PB;2504009;CAMPINA GRANDE;80572;G41145;STF REABERTURA - EECIT DE CAMPINA GRANDE PROF BRAULIO MAIA JUNIOR - PREDIO: PRINCIPAL
PB;2509701;MONTEIRO;80579;G1439;STF REABERTURA - EECIT JOSE LEITE DE SOUZA - PREDIO: PRINCIPAL
BA;2927408;SALVADOR;10079;F00309;STF REABERTURA - COLONIA LAFAYETE COUTINHO
MG;3111606;CAMPOS GERAIS;10408;F01012;STF REABERTURA - PRESIDIO DE CAMPOS GERAIS
PI;2211001;TERESINA;30163;F01538;STF REABERTURA - CETI HELVIDIO NUNES
RS;4302709;BUTIA;80866;G2545;STF REABERTURA - IE MARECHAL RONDON - PREDIO: PRINCIPAL
SC;4205407;FLORIANOPOLIS;80968;G12432;STF REABERTURA - IE DE EDUCACAO - PREDIO: ALA NORTE
SC;4202008;BALNEARIO CAMBORIU;80969;G48265;STF REABERTURA - EEB HIGINO JOAO PIO - PREDIO: UNICO
SC;4203204;CAMBORIU;80970;G10816;STF REABERTURA - EBM PROF ARTUR SICHMANN - PREDIO: PRINCIPAL
SC;4208906;JARAGUA DO SUL;80976;G43679;STF REABERTURA - UNISOCIESC JARAGUA DO SUL - PREDIO: 1
PR;4102000;ASSIS CHATEAUBRIAND;80775;G6266;STF REABERTURA - CE CHATEAUBRIANDENSE - PREDIO: UNICO
SP;3513405;CRUZEIRO;81254;G15138;STF REABERTURA - FAC DE CIENCIAS HUMANAS DE CRUZEIRO - FACIC - PREDIO: 1
SP;3531407;MONTE APRAZIVEL;81268;G1889;STF REABERTURA - COL E FAC DOM BOSCO - PREDIO: BL 1
SP;3503307;ARARAS;81178;G4701;STF REABERTURA - UNAR - CENTRO UNIV DE ARARAS - PREDIO: C
SP;3526902;LIMEIRA;81182;G1519;STF REABERTURA - FAC ANHANGUERA DE LIMEIRA - PREDIO: F
SP;3539301;PIRASSUNUNGA;81184;G3815;STF REABERTURA - CENTRO UNIV ANHANGUERA PIRASSUNUNGA - PREDIO: A
SP;3540705;PORTO FERREIRA;81185;G5421;STF REABERTURA - ETEC PROF JADYR SALLES - PREDIO: PRINCIPAL
SP;3530805;MOGI-MIRIM;81188;G12296;STF REABERTURA - EMEB PROF HUMBERTO BRASI - PREDIO: 1
RJ;3301009;CAMPOS DOS GOYTACAZES;81030;G18693;STF REABERTURA - UNIV CANDIDO MENDES - PREDIO: BLOCO I
RJ;3301900;ITABORAI;81061;G5143;STF REABERTURA - CIEP 130 - DR ELIAS DE MIRANDA SARAIVA - PREDIO: PRINCIPAL
SE;2805901;RIACHUELO;80658;G33662;STF REABERTURA - EM FRANCISCO LEITE FILHO - PREDIO: UNICO
SE;2807600;UMBAUBA;80664;G587;STF REABERTURA - CE PREFEITO ANFILOFIO FERNANDES VIANA - PREDIO: UNICO
BA;2927408;SALVADOR;30564;F08485;STF REABERTURA - CEEP EM GESTAO SEVERINO VIEIRA
BA;2927408;SALVADOR;30570;F01536;STF REABERTURA - COLEGIO ESTADUAL LUIS VIANA
DF;5300108;BRASILIA;10099;F02407;STF REABERTURA - UNIDADE DE INTERNACAO DE BRAZLÂNDIAUIBRA
ES;3201506;COLATINA;10111;F00716;STF REABERTURA - PENITENCIARIA SEMIABERTA MASCULINA DE COLATINA
MG;3132404;ITAJUBA;10413;F01525;STF REABERTURA - PRESIDIO DE ITAJUBA
MG;3151800;POCOS DE CALDAS;10415;F01527;STF REABERTURA - PRESIDIO DE POCOS DE CALDAS
PI;2210607;SAO RAIMUNDO NONATO;10425;F01461;STF REABERTURA - CASA DE DETENCAO PROVISORIA DOM INOCENCIO SANTAMARIA
PI;2203701;ESPERANTINA;10431;F01462;STF REABERTURA - PENITENCIARIA REGIONAL LUIZ GONZAGA REBELO
PI;2211001;TERESINA;10432;F00925;STF REABERTURA - CASA DE CUSTODIA JOSE RIBAMAR LEITE
PI;2211001;TERESINA;30168;F03471;STF REABERTURA - CETI PEQUENA RUBIM
RS;4306767;ELDORADO DO SUL;80869;G2610;STF REABERTURA - EEEM ELDORADO DO SUL - PREDIO: PRINCIPAL
RS;4314902;PORTO ALEGRE;80873;G46154;STF REABERTURA - IMED - PREDIO: A
RS;4314902;PORTO ALEGRE;80874;G2182;STF REABERTURA - CE PIRATINI - PREDIO: PREDIO B
SC;4215000;RIO NEGRINHO;80983;G40638;STF REABERTURA - EEB JORGE ZIPPERER - PREDIO: 01
SC;4205704;GAROPABA;80991;G31446;STF REABERTURA - EEB MARIA CORREA SAAD - PREDIO: PRINCIPAL
SP;3543907;RIO CLARO;81189;G3135;STF REABERTURA - CLARETIANO - CENTRO UNIVERSITARIO DE RIO CLARO - PREDIO: PREDIO 1
SP;3548906;SAO CARLOS;81191;G17062;STF REABERTURA - EE CONDE DO PINHAL - PREDIO: PRINCIPAL
RJ;3301702;DUQUE DE CAXIAS;81033;G8557;STF REABERTURA - IE GOV ROBERTO SILVEIRA - PREDIO: PRINCIPAL
RJ;3300605;BOM JESUS DO ITABAPOANA;81067;G11739;STF REABERTURA - IE EBER TEIXEIRA DE FIGUEIREDO - PREDIO: PRINCIPAL
RJ;3302502;MAGE;81072;G1408;STF REABERTURA - CE VISCONDE DE SEPETIBA - PREDIO: PRINCIPAL
RN;2400208;ACU;80469;G761;STF REABERTURA - UERN - CAMPUS ACU - PREDIO: BLOCO C
RN;2408904;PARELHAS;80478;G559;STF REABERTURA - EM VER INACIO MIRANDA DOS SANTOS - PREDIO: BLOCO A
BA;2927408;SALVADOR;30574;F05086;STF REABERTURA - CEEP ISAIAS ALVES
ES;3205002;SERRA;10121;F00465;STF REABERTURA - CENTRO DE DETENCAO PROVISORIA DE SERRA
ES;3205101;VIANA;10123;F02016;STF REABERTURA - PENITENCIARIA AGRICOLA DO ESPIRITO SANTO
ES;3205101;VIANA;10126;F02014;STF REABERTURA - PENITENCIARIA DE SEGURANCA MEDIA I
ES;3205200;VILA VELHA;10130;F00462;STF REABERTURA - PENITENCIARIA SEMIABERTA DE VILA VELHA
RS;4308904;GETULIO VARGAS;80883;G3484;STF REABERTURA - FAC IDEAU - CAMPUS 2 - PREDIO: PREDIO 01
SC;4209003;JOACABA;81003;G9948;STF REABERTURA - UNOESC - PREDIO: V
SC;4217204;SAO MIGUEL DO OESTE;81011;G9532;STF REABERTURA - FUNDACAO UNIV DO OESTE DE SC - UNOESC - PREDIO: G1
SP;3550308;SAO PAULO;81279;G33009;STF REABERTURA - EE PROF ORESTES ROSOLIA - PREDIO: BLOCO 1
SP;3510609;CARAPICUIBA;81283;G1748;STF REABERTURA - EE DONA MARIA ALICE CRISSIUMA MESQUITA - PREDIO: 1
RJ;3304557;RIO DE JANEIRO;81080;G15203;STF REABERTURA - CE PROFA MARIA TEREZINHA DE CARVALHO MACHADO - PREDIO: UNICO
RJ;3303906;PETROPOLIS;81084;G4901;STF REABERTURA - CE DOM PEDRO II - PREDIO: HISTORICO
BA;2927408;SALVADOR;30583;F01012;STF REABERTURA - COLEGIO ESTADUAL PROFESSORA ELISABETH CHAVES VELOSO
BA;2906006;CAMPO FORMOSO;30588;F07213;STF REABERTURA - COLEGIO ESTADUAL DO CAMPO DE CAMPO FORMOSO
BA;2924603;PINDOBACU;30590;F01424;STF REABERTURA - COLEGIO ESTADUAL DE PINDOBACU
ES;3205200;VILA VELHA;10133;F01494;STF REABERTURA - PENITENCIARIA ESTADUAL DE VILA VELHA V PEVV V
GO;5206206;CRISTALINA;10138;F00880;STF REABERTURA - UNIDADE PRISIONAL DE CRISTALINA
GO;5212501;LUZIANIA;10141;F00221;STF REABERTURA - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO  CASE  LUZIÂNIA
GO;5208004;FORMOSA;10144;F01333;STF REABERTURA - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO  CASE  FORMOSA
GO;5210208;IPORA;10149;F01941;STF REABERTURA - UNIDADE PRISIONAL DE IPORA
PI;2211001;TERESINA;10434;F01951;STF REABERTURA - PENITENCIARIA REGIONAL IRMAO GUIDO
RS;4314407;PELOTAS;80900;G2884;STF REABERTURA - EEEM AREAL - PREDIO: PRINCIPAL
RS;4318804;SAO LOURENCO DO SUL;80902;G18053;STF REABERTURA - EMEF PROFA MARINA VARGAS - POLO UNIVERSITARIO - PREDIO: PRINCIPAL
SP;3547304;SANTANA DE PARNAIBA;81293;G5763;STF REABERTURA - CM TEN GAL GASPAR DE GODOI COLACO - PREDIO: ANEXO
SP;3550308;SAO PAULO;81295;G16487;STF REABERTURA - ETEC GUARACY SILVEIRA - PREDIO: PRINCIPAL
SP;3556453;VARGEM GRANDE PAULISTA;81296;G4945;STF REABERTURA - EE LEONARDO SOARES RODRIGUES - PREDIO: BL 1
SP;3514809;ELDORADO;81299;G10242;STF REABERTURA - EMEF MARIA SALETE P FERREIRA - PREDIO: 1
RJ;3303609;PARACAMBI;81086;G38820;STF REABERTURA - IFRJ - INST FED DE EDUCACAO DO RIO DE JANEIRO - PREDIO: UNICO
RJ;3302106;ITAOCARA;81090;G33917;STF REABERTURA - CIEP 275 - LENINE CORTES FALANTE - PREDIO: PRINCIPAL
RN;2403608;EXTREMOZ;80489;G31488;STF REABERTURA - CEEP HELIO XAVIER DE VASCONCELOS - PREDIO: 2
RN;2405801;JOAO CÂMARA;80491;G447;STF REABERTURA - EE CAPITAO JOSE PENHA - PREDIO: BLOCO A
RN;2408102;NATAL;80493;G8950;STF REABERTURA - EE PROF ANISIO TEIXEIRA - PREDIO: BLOCO C
BA;2904902;CACHOEIRA;30595;F01475;STF REABERTURA - UNIVERSIDADE FEDERAL DO RECONCAVO-UFRB
BA;2928604;SANTO AMARO;30599;F01419;STF REABERTURA - CENTRO EDUCACIONAL TEODORO SAMPAIO
GO;5203203;BARRO ALTO;10155;F02562;STF REABERTURA - UNIDADE PRISIONAL DE BARRO ALTO
GO;5222005;VIANOPOLIS;10162;F04434;STF REABERTURA - UNIDADE PRISIONAL REGIONAL DE VIANOPOLIS
SP;3550308;SAO PAULO;81311;G29092;STF REABERTURA - UNIV ESTACIO - CAMPUS CONCEICAO - PREDIO: PRINCIPAL
RJ;3300407;BARRA MANSA;81103;G4898;STF REABERTURA - CEI VIEIRA DA SILVA - PREDIO: UNICO
RN;2408102;NATAL;80495;G414;STF REABERTURA - INSTITUTO PADRE MIGUELINHO - PREDIO: BLOCO A
RN;2408102;NATAL;80496;G9084;STF REABERTURA - CEJA- PROFA LIA CAMPOS - PREDIO: BLOCO A
BA;2916104;ITAPARICA;30612;F00445;STF REABERTURA - COLEGIO ESTADUAL DEMOCRATICO JUTAHY MAGALHAES
BA;2933307;VITORIA DA CONQUISTA;30618;F01561;STF REABERTURA - COLEGIO MODELO LUIS EDUARDO MAGALHAES
MS;5000203;AGUA CLARA;80665;G46267;STF REABERTURA - EE MARECHAL CASTELO BRANCO - PREDIO: PRINCIPAL
GO;5213087;MINACU;10177;F00649;STF REABERTURA - UNIDADE PRISIONAL DE MINACU  UPM
GO;5218003;PORANGATU;10179;F01175;STF REABERTURA - UNIDADE PRISIONAL DE PORANGATU
MA;2100055;ACAILANDIA;10185;F02172;STF REABERTURA - UPR DE ACAILÂNDIA
PE;2603504;CAMOCIM DE SAO FELIX;80376;G45483;STF REABERTURA - EREM QUINTINO BOCAIUVA - PREDIO: PRINCIPAL
SP;3550308;SAO PAULO;81313;G12413;STF REABERTURA - UNIV IBIRAPUERA - CAMPUS CHACARA FLORA - PREDIO: I
BA;2930154;SERRA DO RAMALHO;30409;F00514;STF REABERTURA - COLEGIO ESTADUAL ANISIO HONORATO GODOY
BA;2904506;BROTAS DE MACAUBAS;30413;F01289;STF REABERTURA - COLEGIO ESTADUAL PAPA JOAO PAULO I
MS;5001904;BATAGUASSU;80670;G3221;STF REABERTURA - EE MANOEL DA COSTA LIMA - PREDIO: PRINCIPAL
MS;5003306;COXIM;80677;G221;STF REABERTURA - EE PEDRO MENDES FONTOURA - PREDIO: UNICO
MS;5002704;CAMPO GRANDE;80679;G2793;STF REABERTURA - UNIV CATOLICA DOM BOSCO - PREDIO: BLOCO - A
MA;2103703;CURURUPU;10196;F02196;STF REABERTURA - UPR DE CURURUPU
MA;2109601;ROSARIO;10201;F01626;STF REABERTURA - UNIDADE PRISIONAL DE RESSOCIALIZACAO ROSARIO
PE;2611101;PETROLINA;80398;G1664;STF REABERTURA - EREM CLEMENTINO COELHO - PREDIO: PRINCIPAL
BA;2923209;OLIVEIRA DOS BREJINHOS;30421;F06106;STF REABERTURA - COLEGIO ESTADUAL TIRADENTES
BA;2928109;SANTA MARIA DA VITORIA;30425;F00078;STF REABERTURA - COLEGIO ESTADUAL ROLANDO LARANJEIRA BARBOSA
BA;2930303;SERRA DOURADA;30427;F01863;STF REABERTURA - COLEGIO ESTADUAL SAO GONCALO
BA;2918407;JUAZEIRO;30431;F01067;STF REABERTURA - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM GESTAO E NEGOCIO DO NORTE BAIANO - CEEP
MS;5007901;SIDROLÂNDIA;80683;G3840;STF REABERTURA - EE SIDRONIO ANTUNES DE ANDRADE - PREDIO: PRINCIPAL
MA;2111300;SAO LUIS;10215;F01139;STF REABERTURA - UPR DE SAO LUIS 3
PE;2612604;SANTA MARIA DA BOA VISTA;80402;G2752;STF REABERTURA - EREM PROFA EDITE MATOS - PREDIO: PRINCIPAL
TO;1702158;ARAGUANA;80717;G33866;STF REABERTURA - EE MACHADO DE ASSIS - PREDIO: 1
BA;2925204;POJUCA;30444;F00162;STF REABERTURA - COLEGIO ESTADUAL LUIS EDUARDO MAGALHAES
MS;5005707;NAVIRAI;80696;G34408;STF REABERTURA - CEDUC PROFISSIONAL SENADOR RAMEZ TEBET - PREDIO: UNICO
TO;1721000;PALMAS;80727;G21;STF REABERTURA - CEM TIRADENTES - PREDIO: I
BA;2906501;CANDEIAS;30457;F00062;STF REABERTURA - COLEGIO ESTADUAL POLIVALENTE DE CANDEIAS
PE;2602902;CABO DE SANTO AGOSTINHO;80415;G1554;STF REABERTURA - EE MADRE IVA BEZERRA DE ARAUJO - PREDIO: BL 1
BA;2905800;CAMAMU;30464;F00636;STF REABERTURA - COLEGIO MUNICIPAL PROFESSOR PIRAJA DA SILVA
BA;2933000;VALENTE;30467;F01152;STF REABERTURA - COLEGIO ESTADUAL DE VALENTE (ANTIGO - COLEGIO ESTADUAL CESAR BORGES)
BA;2910727;EUNAPOLIS;30474;F01943;STF REABERTURA - COLEGIO ANISIO TEIXEIRA
BA;2908200;CONCEICAO DA FEIRA;30478;F02650;STF REABERTURA - ESCOLA MUNICIPAL VIVALDO BITTENCOURT MASCARENHAS
BA;2910800;FEIRA DE SANTANA;30482;F03808;STF REABERTURA - COLEGIO MODELO LUIS EDUARDO MAGALHAES
PA;1501402;BELEM;30049;F04290;STF REABERTURA - EEEMPI PROF. FRANCISCO DA SILVA NUNES
PA;1500958;AURORA DO PARA;30056;F09791;STF REABERTURA - E.E.E.F.M.PROF. HILDEBERTO REIS
PA;1505536;PARAUAPEBAS;30095;F00727;STF REABERTURA - E. M. E. FUND. PAULO FONTELES DE LIMA
PA;1506187;RONDON DO PARA;30099;F02804;STF REABERTURA - EMEF ADOLFO SOARES DE MORAES
PA;1507458;SAO GERALDO DO ARAGUAIA;30101;F01541;STF REABERTURA - EEEM. MACARIO DANTAS
CE;2302206;BEBERIBE;80257;G10310;STF REABERTURA - EM DESEMBARGADOR PEDRO DE QUEIROZ - PREDIO: PRINCIPAL
CE;2305605;INDEPENDENCIA;80261;G21455;STF REABERTURA - EEEP MARIA ALTAIR AMERICO SABOIA - PREDIO: PRINCIPAL
CE;2305407;ICO;80267;G10323;STF REABERTURA - EEMTI PE JOSE ALVES DE MACEDO - PREDIO: PRINCIPAL
CE;2305001;GUARACIABA DO NORTE;80270;G15135;STF REABERTURA - EEEP DEPUTADO JOSE MARIA MELO - PREDIO: PRINCIPAL
RR;1400506;SAO JOAO DA BALIZA;80156;G5132;STF REABERTURA - EM DARCY PEDROSO DA SILVA - PREDIO: PRINCIPAL
GO;5221858;VALPARAISO DE GOIAS;30306;F00027;STF REABERTURA - COLEGIO ESTADUAL DESEMBARGADOR DILERMANDO MEIRELES
GO;5217609;PLANALTINA;30309;F01855;STF REABERTURA - CEPI MARIO DE ANDRADE
MG;3136207;JOAO MONLEVADE;30668;F07366;STF REABERTURA - ESCOLA ESTADUAL MANOEL LOUREIRO
MG;3146107;OURO PRETO;30671;F05169;STF REABERTURA - INSTITUTO FEDERAL DE MG - IFMG CAMPUS OURO PRETO (ANTIGO CEFET)
MG;3151404;PITANGUI;30673;F00971;STF REABERTURA - ESCOLA ESTADUAL PADRE JOAQUIM XAVIER LOPES CANCADO
MA;2110708;SAO DOMINGOS DO MARANHAO;30230;F04394;STF REABERTURA - CENTRO DE ENSINO DEPUTADO LUIZ ROCHA
MA;2108702;PIO XII;30237;F00489;STF REABERTURA - UNIDADE ESCOLAR SENADOR ALEXANDRE COSTA
MA;2111706;SAO VICENTE FERRER;30241;F01368;STF REABERTURA - CENTRO DE ENSINO DR JOSE AROUCHE
PA;1505205;OEIRAS DO PARA;30061;F03670;STF REABERTURA - EMEF RAIMUNDO ARCANJO DA COSTA
RO;1100205;PORTO VELHO;80060;G10741;STF REABERTURA - EEEFM FLORA CALHEIROS - PREDIO: 1
RO;1101492;SAO FRANCISCO DO GUAPORE;80065;G33788;STF REABERTURA - CEF REGINA ALMEIDA DE ARAUJO - PREDIO: PRINCIPAL
CE;2313955;VARJOTA;80274;G32945;STF REABERTURA - EEMTI WALDIR LEOPERCIO - LICEU - PREDIO: PRINCIPAL
CE;2313351;TEJUCUOCA;80277;G18983;STF REABERTURA - EEM DEPUTADO FERNANDO MOTA - PREDIO: PRINCIPAL
CE;2306405;ITAPIPOCA;80279;G10891;STF REABERTURA - CE MARIA MAGALHAES VIANA AZEVEDO - PREDIO: PRINCIPAL
GO;5201405;APARECIDA DE GOIANIA;30325;F05488;STF REABERTURA - EMEI RETIRO DO BOSQUE
MG;3139409;MANHUACU;30775;F05570;STF REABERTURA - ESCOLA ESTADUAL DE MANHUACU - EX POLIVALENTE
MG;3157203;SANTA BARBARA;30689;F04331;STF REABERTURA - COLEGIO MUNICIPAL AFONSO PENA - COMAP
MG;3145604;OLIVEIRA;30693;F03085;STF REABERTURA - ESCOLA ESTADUAL PROFESSOR PINHEIRO CAMPOS
DF;5300108;BRASILIA;30625;F02954;STF REABERTURA - CED 04 - CENTRO EDUCACIONAL 04 DO GUARA
MA;2109908;SANTA INES;30246;F05658;STF REABERTURA - ESCOLA MUNICIPAL PEDRO LIMA
MA;2101509;BARAO DE GRAJAU;30249;F00432;STF REABERTURA - CE NEY BRAGA
GO;5200803;ALVORADA DO NORTE;30292;F09825;STF REABERTURA - CEPI ANTONIO CLARET CARDOSO
RO;1100114;JARU;80046;G1279;STF REABERTURA - EEEFM PLACIDO DE CASTRO - PREDIO: UNICO
CE;2310704;PENTECOSTE;80295;G17459;STF REABERTURA - EEF FRANCISCO EDSON TABOSA - PREDIO: PRINCIPAL
GO;5208707;GOIANIA;30328;F02797;STF REABERTURA - COLEGIO POLIVALENTE TRIBUTARIO HENRIQUE SILVA
GO;5208806;GOIANIRA;30336;F09252;STF REABERTURA - ESCOLA MUNICIPAL CHICO MARTINS
ES;3201506;COLATINA;30376;F01594;STF REABERTURA - EEEFM GERALDO VARGAS NOGUEIRA
MG;3109006;BRUMADINHO;30698;F05829;STF REABERTURA - ESCOLA ESTADUAL PAULINA ALUOTTO FERREIRA
MG;3162922;SAO JOAQUIM DE BICAS;30700;F04577;STF REABERTURA - ESCOLA ESTADUAL PROFESSORA GERALDA EUGENIA DA SILVA
DF;5300108;BRASILIA;30631;F05637;STF REABERTURA - CENTRO DE ENSINO MEDIO AVE BRANCA - CEMAB
DF;5300108;BRASILIA;30633;F02142;STF REABERTURA - CENTRO DE ENSINO MEDIO 02 DE CEILÂNDIA
MA;2111300;SAO LUIS;30264;F00901;STF REABERTURA - C. E ESTADO DO AMAZONAS
MA;2111300;SAO LUIS;30265;F00649;STF REABERTURA - C. E. GENERAL ARTUR CARVALHO
MA;2111300;SAO LUIS;30267;F08683;STF REABERTURA - SESI - ESCOLA ANNA ADELAIDE BELLO - ANEXO
MA;2111300;SAO LUIS;30270;F08682;STF REABERTURA - SESI - ESCOLA ANNA ADELAIDE BELLO
PA;1503804;JACUNDA;30089;F01681;STF REABERTURA - EMEF ROSALIA CORREIA
CE;2301406;ARATUBA;80236;G22132;STF REABERTURA - EMEF PROFA MARIA JULIA PEREIRA BATISTA - PREDIO: PRINCIPAL
CE;2302107;BATURITE;80237;G10767;STF REABERTURA - IFCE - CAMPUS DE BATURITE - PREDIO: PRINCIPAL
CE;2309805;PACOTI;80239;G17486;STF REABERTURA - EMEF SAO LUIS - PREDIO: PRINCIPAL
CE;2313609;UBAJARA;80306;G10751;STF REABERTURA - EEEP GOV WALDEMAR ALCANTARA - PREDIO: PRINCIPAL
CE;2301901;BARBALHA;80316;G7587;STF REABERTURA - EEM ADAUTO BEZERRA - PREDIO: PRINCIPAL
ES;3203007;IUNA;30389;F05704;STF REABERTURA - EEEFM SANTISSIMA TRINDADE
MG;3106200;BELO HORIZONTE;30711;F04075;STF REABERTURA - ESCOLA ESTADUAL PROFESSORA MARIA MUZZI GUASTAFERRO
DF;5300108;BRASILIA;30638;F02525;STF REABERTURA - CEM 01 - CENTRO DE ENSINO MEDIO 01 DO GAMA
