SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PA;1501402;BELEM;60145;P64729;ENEM - EEEFM PROFESSORA RUTH DOS SANTOS ALMEIDA
PA;1501402;BELEM;60126;P68614;ENEM - EEEF JOSÉ VERÍSSIMO
PA;1500800;ANANINDEUA;60020;P61478;ENEM - EMEF PADRE GABRIEL BULGARELLE
PA;1500800;ANANINDEUA;60048;P61405;ENEM - EMEF SÃO JUDAS TADEU
PA;1501402;BELEM;60149;P58381;ENEM - EEEF PROFESSORA DONATILA SANTANA LOPES
PA;1501402;BELEM;60101;P64878;ENEM - COLÉGIO IMPACTO AUGUSTO MONTENEGRO
PA;1500800;ANANINDEUA;60042;P62606;ENEM - EMEIF GERALDO MANSO PALMEIRA
PA;1501402;BELEM;60180;P67521;ENEM - MADRE CELESTE - NOVA MARAMBAIA
PA;1501402;BELEM;60121;P70931;ENEM - EEEFM AMILCAR ALVES TUPIASSU
PA;1500800;ANANINDEUA;60049;P62028;ENEM - PHYSICS
PA;1501402;BELEM;60207;P68047;ENEM - EEEFM PROFESSOR ABELARDO LEÃO CONDURU
PA;1501402;BELEM;60067;P66105;ENEM - SISTEMA DE ENSINO ROSANA BASTOS
PA;1501402;BELEM;60123;P67396;ENEM - EETEPA PRESIDENTE TANCREDO DE ALMEIDA NEVES
PA;1500800;ANANINDEUA;60025;P63434;ENEM - UEPA CAMPUS XXII ANANINDEUA
PA;1501402;BELEM;60099;P70171;ENEM - EEEM GOVERNADOR ALEXANDRE ZACHARIAS DE ASSUNÇÃO
PA;1500800;ANANINDEUA;60003;P56130;ENEM - EEEFM LUIZ NUNES DIREITO
PA;1504422;MARITUBA;60058;P60820;ENEM - EMEF DOUTOR RENAUSTO AMANAJÁS
PA;1501402;BELEM;60179;P70736;ENEM - SISTEMA DE ENSINO EQUIPE - GENTIL
PA;1501402;BELEM;60186;P74025;ENEM - COLÉGIO EQUIPE MARCO
PA;1501402;BELEM;60070;P70877;ENEM - COLÉGIO SOPHOS - MARAMBAIA
PA;1501402;BELEM;60168;P65036;ENEM - UNAMA GENTIL
