SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
RJ;3304557;RIO DE JANEIRO;81032;P1484;PRESIDIO JONAS LOPES DE CARVALHO  SEAPJL
RJ;3304557;RIO DE JANEIRO;81033;P2587;PRESIDIO JOSE FREDERICO MARQUES  SEAPFM
RJ;3304557;RIO DE JANEIRO;81034;P142;PRESIDIO LEMOS DE BRITO  SEAPLB
RJ;3304557;RIO DE JANEIRO;81035;P424;PRESIDIO NELSON HUNGRIA  SEAPNH
RJ;3304557;RIO DE JANEIRO;81036;P145;PRESIDIO PEDROLINO WERLING DE OLIVEIRA  SEAPPO
RJ;3304557;RIO DE JANEIRO;81037;P705;PRESIDO INSPETOR JOSE ANTONIO DA COSTA BARROS  SEAPJB
RJ;3304557;RIO DE JANEIRO;81038;P975;SANATORIO PENAL  SEAPSP
RJ;3304557;RIO DE JANEIRO;81039;P141;UNIDADE MATERNO INFANTIL  SEAPUMI
RJ;3304904;SAO GONCALO;81040;P446;CADEIA PUBLICA JUIZA DE DIREITO PATRICIA ACIOLI  SEAPJP
RJ;3304904;SAO GONCALO;81041;P1996;PRESIDIO ISAP TIAGO TELES DE CASTRO DOMINGUES  SEAPTD
RJ;3305802;TERESOPOLIS;81042;P1338;CRIAAD TERESOPOLIS
RJ;3306305;VOLTA REDONDA;81043;P1822;CENSE VOLTA REDONDA  IRMA ASSUNION DE LA GANDARA USTARA
RJ;3306305;VOLTA REDONDA;81044;P2066;CRIAAD VOLTA REDONDA
RJ;3306305;VOLTA REDONDA;81045;P140;PRESIDIO FRANZ DE CASTRO HOLZWARTH  SEAPFC
RN;2401008;APODI;81046;P3061;CDP APODI CENTRO DE DETENCAO PROVISORIA DE APODI
RN;2402006;CAICO;81047;P12045;ESCRITORIO SOCIAL DE CAICORN
RN;2402006;CAICO;81048;P5401;PENITENCIARIA ESTADUAL DO SERIDO FEMININO
RN;2402006;CAICO;81049;P455;PENITENCIARIA ESTADUAL DO SERIDO MASCULINO
RN;2402303;CARAUBAS;81050;P456;CADEIA PUBLICA DE CARAUBAS
RN;2402600;CEARAMIRIM;81051;P3183;CADEIA PUBLICA DINORA SIMAS LIMA DEODATO
RN;2403251;PARNAMIRIM;81069;P10584;CENTRAL DE RECEBIMENTO E TRIAGEM
RN;2403251;PARNAMIRIM;81070;P1512;PENITENCIARIA ESTADUAL DE PARNAMIMIM
RN;2407104;MACAIBA;81052;P11423;APAC MACAIBA ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS
RN;2407203;MACAU;81053;P10105;APACMACAU ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS
RN;2408003;MOSSORO;81054;P713;CADEIA PUBLICA DE MOSSORO
RN;2408003;MOSSORO;81055;P6921;COMPLEXO PENAL ESTADUAL AGRICOLA MARIO NEGOCIO FEMININO
RN;2408003;MOSSORO;81056;P168;COMPLEXO PENAL ESTADUAL AGRICOLADR MARIO NEGOCIO MASCULINO
RN;2408003;MOSSORO;81057;P6901;ESCRITORIO SOCIAL DE MOSSORO
RN;2408003;MOSSORO;81058;P550;PENITENCIARIA FEDERAL EM MOSSORORN
RN;2408102;NATAL;81059;P2010;CADEIA PUBLICA DE NATAL
RN;2408102;NATAL;81060;P2284;CENTRO DE DETENCAO PROVISORIA DE PARNAMIRIM  FEMININO
RN;2408102;NATAL;81061;P2012;COMPLEXO PENAL DE JOAO CHAVES FEMININO
RN;2408102;NATAL;81062;P11945;ESCRITORIO SOCIAL DA SEAPRN
RN;2408102;NATAL;81063;P2011;UNIDADE PSIQUIATRICA DE CUSTORIA E TRATAMENTO DE NATAL
RN;2408201;NISIA FLORESTA;81064;P1004;ALCACUZ  PAV 01
RN;2408201;NISIA FLORESTA;81065;P12003;ALCACUZ PAV 04
RN;2408201;NISIA FLORESTA;81066;P166;ALCACUZ PVO3
RN;2408201;NISIA FLORESTA;81067;P1746;PENITENCIARIA ESTADUAL ROGERIO COUTINHO MADRUGA
RN;2408300;NOVA CRUZ;81068;P1511;CADEIA PUBLICA NOMINANDO GOMES NOVA CRUZ
RN;2409407;PAU DOS FERROS;81071;P165;COMPLEXO PENAL REGIONAL DE PAU DOS FERROS
RO;1100015;ALTA FLORESTA DOESTE;81072;P591;CADEIA PUBLICA DE  ALTA FLORESTA DOESTERO
RO;1100023;ARIQUEMES;81074;P1873;CASA DO ALBERGADO E PRESIDIO FEMININO DE ARIQUEMES
RO;1100023;ARIQUEMES;81075;P31;CENTRO DE RESSOCIALIZACAO DE ARIQUEMES
RO;1100023;ARIQUEMES;81076;P935;UNIDADE SOCIOEDUCATIVA DE ARIQUEMES
RO;1100049;CACOAL;81078;P595;CASA DE DETENCAO DE CACOAL
RO;1100049;CACOAL;81079;P1213;UNIDADE SOCIOEDUCATIVA DE CACOAL
RO;1100056;CEREJEIRAS;81080;P1876;CADEIA PUBLICA DE CEREJEIRAS
RO;1100064;COLORADO DO OESTE;81081;P831;CADEIA PUBLICA DE COLORADO DOESTE
RO;1100080;COSTA MARQUES;81082;P33;CADEIA PUBLICA DE COSTA MARQUES
RO;1100106;GUAJARAMIRIM;81083;P588;CASA DE DETENCAO DE GUAJARAMIRIM
RO;1100106;GUAJARAMIRIM;81084;P829;CASA DE DETENCAO FEMININA DE GUAJARA MIRIM
RO;1100106;GUAJARAMIRIM;81085;P586;PENITENCIARIA DE NOVA MAMORE
RO;1100114;JARU;81086;P1131;CASA DE PRISAO ALBERGUE DE JARU E SEMIABERTO
RO;1100114;JARU;81087;P26;CENTRO R DE RESSOCIALIZACAO AUGUSTO SIMON KEMPE
RO;1100122;JIPARANA;81088;P3265;ASSISTENCIA DE PROTECAO AOS CONDENADOS  APAC
RO;1100122;JIPARANA;81089;P934;CENTRO DE ATENDIMENTO SOCIOEDUCATIVO DE JIPARANA
RO;1100122;JIPARANA;81090;P30;PENITENCIARIA REGIONAL DR AGENOR MARTINS DE CARVALHO
RO;1100122;JIPARANA;81091;P3169;PRESIDIO SEMIABERTO DE  JIPARANA
RO;1100130;MACHADINHO DOESTE;81092;P4449;CENTRO DE RESSOCIALIZACAO DE MACHADINHO DOESTE
RO;1100189;PIMENTA BUENO;81093;P1129;CASA DE DETENCAO DE PIMENTA BUENO
RO;1100205;PORTO VELHO;81094;P834;ASSOCIACAO CULTURAL E DE DESENVOLVIMENTO DO APENADO E EGRESSO  ACUDA
RO;1100205;PORTO VELHO;81095;P6725;CASSEMCENTRO ATENDIMENTO SOCIOEDUCATIVO SEMILIBERDADE
RO;1100205;PORTO VELHO;81096;P1387;CENTRO DE DETENCAO PROVISORIO DE PORTO VELHO ANTIGO URSO
RO;1100205;PORTO VELHO;81097;P1878;CENTRO DE RESSOCIALIZACAO SUELY MARIA MENDONCA PENFEN E PEPFEM UNIFICADAS
RO;1100205;PORTO VELHO;81098;P1388;CENTRO DE RESSOCIALIZACAO VALE DO GUAPORE
RO;1100205;PORTO VELHO;81099;P288;PENITENCIARIA DE MEDIO PORTE DE PORTO VELHO
